block,trial_index,stimulus,target,response,correct,rt
9,23,g,-,-,True,0.8111584186553955
9,23,q,m,-,False,0.47165989875793457
9,23,j,-,-,True,0.5630011558532715
9,23,l,-,-,True,0.4686930179595947
9,23,q,m,m,True,0.5115072727203369
9,23,q,-,-,True,0.603644609451294
9,23,t,-,-,True,0.4676196575164795
9,23,q,m,-,False,1.4698872566223145
9,23,l,-,-,True,0.4605233669281006
9,23,t,m,-,False,0.5989205837249756
9,23,v,-,-,True,0.5894265174865723
9,23,x,-,-,True,0.5613226890563965
9,23,t,m,-,False,0.4867362976074219
9,23,l,-,-,True,0.9279344081878662
9,23,l,-,-,True,0.4828488826751709
10,23,l,-,-,True,1.1256670951843262
10,23,q,-,-,True,0.9370355606079102
10,23,b,-,-,True,0.49873948097229004
10,23,q,-,-,True,0.49637460708618164
10,23,q,m,m,True,0.5939888954162598
10,23,b,m,-,False,0.5251927375793457
10,23,q,m,-,False,0.5274629592895508
10,23,n,-,-,True,0.6311535835266113
10,23,l,-,-,True,0.5257222652435303
10,23,k,-,-,True,0.617239236831665
10,23,n,m,-,False,1.4729440212249756
10,23,g,-,-,True,0.6175951957702637
10,23,d,-,-,True,1.571789026260376
10,23,n,m,-,False,0.7759709358215332
10,23,g,m,-,False,1.0015037059783936
10,23,z,-,-,True,0.5569491386413574
10,23,n,m,-,False,1.1134352684020996
10,23,d,-,-,True,0.5644271373748779
10,23,z,m,-,False,0.5856692790985107
10,23,h,-,-,True,0.6194343566894531
10,23,g,-,-,True,1.0034682750701904
10,23,d,-,-,True,0.5378174781799316
10,23,x,-,-,True,0.5172500610351562
10,23,p,-,-,True,0.62611985206604
11,23,r,-,-,True,0.6557900905609131
11,23,k,-,-,True,0.5625622272491455
11,23,x,-,-,True,0.4952738285064697
11,23,y,-,-,True,0.9441273212432861
11,23,p,-,-,True,0.9757575988769531
11,23,f,-,-,True,0.49593138694763184
11,23,y,m,-,False,0.5023400783538818
11,23,y,-,m,False,0.5951220989227295
11,23,t,-,-,True,0.6092467308044434
11,23,f,-,-,True,0.5430476665496826
11,23,v,-,-,True,0.5969059467315674
11,23,y,-,-,True,0.5436336994171143
11,23,z,-,-,True,0.5601406097412109
11,23,t,-,-,True,0.5144233703613281
11,23,y,m,-,False,0.502899169921875
11,23,z,m,-,False,0.5678060054779053
11,23,b,-,-,True,0.5098085403442383
11,23,w,-,-,True,0.5070853233337402
11,23,r,-,-,True,0.6197981834411621
11,23,b,m,-,False,0.5116376876831055
11,23,w,m,-,False,0.6185498237609863
11,23,r,m,-,False,0.5136384963989258
11,23,b,m,-,False,0.5081729888916016
11,23,w,m,-,False,0.573209285736084
12,23,n,-,-,True,0.6151473522186279
12,23,f,-,-,True,0.6053435802459717
12,23,x,-,-,True,0.4826185703277588
12,23,v,-,-,True,0.6056673526763916
12,23,d,-,-,True,0.49443864822387695
12,23,x,m,-,False,0.5941672325134277
12,23,b,-,-,True,0.5578896999359131
12,23,h,-,-,True,0.9527115821838379
12,23,x,m,-,False,0.5069406032562256
12,23,x,-,m,False,0.49626755714416504
12,23,h,m,-,False,0.6245553493499756
12,23,r,-,-,True,0.49234867095947266
12,23,l,-,-,True,0.5403528213500977
12,23,h,m,-,False,0.5148773193359375
12,23,v,-,-,True,0.6175520420074463
12,23,y,-,-,True,0.4976048469543457
12,23,t,-,-,True,0.9563064575195312
12,23,n,-,-,True,0.8435797691345215
12,23,y,m,-,False,1.5005064010620117
12,23,n,-,-,True,0.5235390663146973
12,23,n,m,m,True,0.6119494438171387
12,23,y,m,-,False,0.5190377235412598
12,23,n,m,-,False,0.4988129138946533
12,23,k,-,-,True,0.6461119651794434
13,23,p,-,-,True,0.598574161529541
13,23,p,-,-,True,0.4868175983428955
13,23,z,-,-,True,0.49358177185058594
13,23,w,-,-,True,0.4886627197265625
13,23,l,-,-,True,0.5855858325958252
13,23,z,m,-,False,0.4845283031463623
13,23,t,-,-,True,0.6165399551391602
13,23,l,m,-,False,0.5437664985656738
13,23,z,m,-,False,0.5822257995605469
13,23,p,-,-,True,0.4941732883453369
13,23,l,m,-,False,0.4851517677307129
13,23,z,m,-,False,0.49657750129699707
13,23,p,m,-,False,0.4963352680206299
13,23,h,-,-,True,0.5206460952758789
13,23,x,-,-,True,0.7606878280639648
13,23,x,-,-,True,0.7608520984649658
13,23,h,m,-,False,0.5381231307983398
13,23,n,-,-,True,0.5152592658996582
13,23,n,-,m,False,0.6108522415161133
13,23,b,-,-,True,0.5585739612579346
13,23,v,-,-,True,0.6079401969909668
13,23,s,-,-,True,0.5289030075073242
13,23,f,-,-,True,0.4887731075286865
13,23,v,m,-,False,0.5861725807189941
14,23,f,-,-,True,0.9389994144439697
14,23,c,-,-,True,0.522578239440918
14,23,t,-,-,True,0.48134279251098633
14,23,n,-,-,True,0.45203256607055664
14,23,c,m,-,False,0.4703257083892822
14,23,t,m,m,True,0.48442792892456055
14,23,n,m,-,False,0.4667987823486328
14,23,k,-,-,True,0.47899723052978516
14,23,g,-,-,True,0.4684453010559082
14,23,d,-,-,True,0.44863390922546387
14,23,k,m,-,False,0.5856835842132568
14,23,k,-,m,False,1.39078688621521
14,23,d,m,-,False,0.5114462375640869
14,23,f,-,-,True,0.704035758972168
14,23,x,-,-,True,0.6047329902648926
14,23,y,-,-,True,0.554682731628418
14,23,s,-,-,True,0.5574860572814941
14,23,r,-,-,True,0.48761868476867676
14,23,y,m,-,False,0.48628878593444824
14,23,s,m,-,False,0.4922170639038086
14,23,y,-,-,True,1.4865350723266602
14,23,f,-,-,True,0.7548165321350098
14,23,s,m,-,False,0.8765394687652588
14,23,k,-,-,True,0.9235541820526123
15,23,z,-,-,True,1.5007295608520508
15,23,s,-,-,True,0.5037672519683838
15,23,n,-,-,True,0.6923360824584961
15,23,f,-,-,True,0.7053477764129639
15,23,s,m,-,False,1.0472185611724854
15,23,l,-,-,True,0.731320858001709
15,23,b,-,-,True,0.5380761623382568
15,23,k,-,-,True,0.6162457466125488
15,23,x,-,-,True,0.528357744216919
15,23,b,m,-,False,0.6313657760620117
15,23,k,m,-,False,0.7273504734039307
15,23,g,-,-,True,0.6439647674560547
15,23,w,-,-,True,0.6433472633361816
15,23,k,m,-,False,0.6625921726226807
15,23,d,-,-,True,0.5959169864654541
15,23,w,m,-,False,0.556915283203125
15,23,q,-,-,True,1.3265049457550049
15,23,d,m,-,False,0.8299953937530518
15,23,l,-,-,True,0.623152494430542
15,23,t,-,-,True,0.7628259658813477
15,23,d,m,m,True,0.6748745441436768
15,23,g,-,-,True,0.5784063339233398
15,23,t,m,-,False,0.8415889739990234
15,23,y,-,-,True,0.5793507099151611
16,23,c,-,-,True,0.7511329650878906
16,23,p,-,-,True,1.1625456809997559
16,23,z,-,-,True,0.6482408046722412
16,23,c,m,-,False,0.627946138381958
16,23,p,m,-,False,0.5206379890441895
16,23,z,m,-,False,0.5857870578765869
16,23,d,-,-,True,0.7415063381195068
16,23,p,m,-,False,0.6169030666351318
16,23,f,-,-,True,0.6681101322174072
16,23,s,-,-,True,0.6402943134307861
16,23,r,-,-,True,1.0567963123321533
16,23,n,-,-,True,0.6397764682769775
16,23,x,-,-,True,1.066169261932373
16,23,r,m,-,False,0.7670516967773438
16,23,h,-,-,True,0.591062068939209
16,23,z,-,-,True,0.6544580459594727
16,23,r,m,-,False,1.029472827911377
16,23,x,-,-,True,1.1064653396606445
16,23,c,-,-,True,0.5923593044281006
16,23,k,-,-,True,0.775282621383667
16,23,k,-,m,False,1.5461015701293945
16,23,c,m,-,False,1.1543302536010742
16,23,p,-,-,True,0.5808298587799072
16,23,k,m,-,False,0.5517184734344482
17,23,g,-,-,True,1.125648021697998
17,23,y,-,-,True,0.6356306076049805
17,23,d,-,-,True,1.2181172370910645
17,23,p,-,-,True,1.0160057544708252
17,23,y,m,-,False,0.5475211143493652
17,23,p,-,m,False,0.5733749866485596
17,23,r,-,-,True,0.5260171890258789
17,23,g,-,-,True,0.9614078998565674
17,23,p,m,m,True,0.6680252552032471
17,23,r,m,-,False,0.9669067859649658
17,23,r,-,-,True,0.5297675132751465
17,23,f,-,-,True,0.6428158283233643
17,23,h,-,-,True,0.5728023052215576
17,23,r,m,-,False,0.5415439605712891
17,23,q,-,-,True,0.5424468517303467
17,23,h,m,-,False,0.5463535785675049
17,23,c,-,-,True,0.5443148612976074
17,23,n,-,-,True,0.6655657291412354
17,23,h,m,-,False,0.558997392654419
17,23,k,-,-,True,0.5470631122589111
17,23,p,-,-,True,0.5513720512390137
17,23,h,m,-,False,0.5374875068664551
17,23,k,m,-,False,0.5492520332336426
17,23,r,-,-,True,0.5391459465026855
18,23,q,-,-,True,0.9461736679077148
18,23,z,-,-,True,0.49179601669311523
18,23,q,-,-,True,0.5479686260223389
18,23,g,-,-,True,0.5036823749542236
18,23,z,m,-,False,0.5180637836456299
18,23,d,-,-,True,0.5216250419616699
18,23,g,m,-,False,0.5170519351959229
18,23,z,m,-,False,0.906585693359375
18,23,d,m,-,False,0.5250606536865234
18,23,l,-,-,True,0.5483007431030273
18,23,w,-,-,True,0.5948920249938965
18,23,v,-,-,True,0.5343019962310791
18,23,n,-,-,True,0.6085293292999268
18,23,r,-,-,True,0.5217008590698242
18,23,n,-,-,True,0.6079010963439941
18,23,n,m,m,True,0.635897159576416
18,23,r,m,-,False,0.5321459770202637
18,23,n,m,m,True,0.7316322326660156
18,23,s,-,-,True,0.9684827327728271
18,23,l,-,-,True,0.7036082744598389
18,23,f,-,-,True,0.5123419761657715
18,23,s,m,-,False,0.5511834621429443
18,23,w,-,-,True,0.5373625755310059
18,23,w,-,m,False,0.569983959197998
19,23,d,-,-,True,0.8537678718566895
19,23,h,-,-,True,0.6169872283935547
19,23,g,-,-,True,0.4567596912384033
19,23,x,-,-,True,1.4393668174743652
19,23,h,m,-,False,0.5769786834716797
19,23,n,-,-,True,0.4687056541442871
19,23,j,-,-,True,0.5010871887207031
19,23,z,-,-,True,0.45406627655029297
19,23,n,m,-,False,0.4844779968261719
19,23,w,-,-,True,0.5630857944488525
19,23,w,-,m,False,0.49808669090270996
19,23,g,-,-,True,0.4870595932006836
19,23,w,m,-,False,0.48526501655578613
19,23,w,m,m,True,0.5023908615112305
19,23,n,-,-,True,0.5116252899169922
19,23,y,-,-,True,0.4779350757598877
19,23,p,-,-,True,0.8966488838195801
19,23,j,-,-,True,0.7182378768920898
19,23,y,m,-,False,0.5701248645782471
19,23,p,m,-,False,0.6046311855316162
19,23,d,-,-,True,0.9201624393463135
19,23,c,-,-,True,0.669809103012085
19,23,p,m,-,False,0.6461594104766846
19,23,d,m,-,False,0.5416784286499023
20,23,k,-,-,True,1.2074031829833984
20,23,p,-,-,True,0.4591500759124756
20,23,d,-,-,True,0.9188492298126221
20,23,k,m,-,False,0.48000168800354004
20,23,p,m,-,False,0.5853230953216553
20,23,d,m,m,True,0.5673415660858154
20,23,s,-,-,True,0.570763349533081
20,23,p,m,-,False,0.47594189643859863
20,23,q,-,-,True,1.4255306720733643
20,23,j,-,-,True,0.5776746273040771
20,23,d,-,-,True,0.49886512756347656
20,23,q,m,-,False,0.49545836448669434
20,23,p,-,m,False,0.5798015594482422
20,23,d,m,-,False,0.5866565704345703
20,23,n,-,-,True,0.584956169128418
20,23,h,-,-,True,0.5978245735168457
20,23,n,-,m,False,0.4693644046783447
20,23,j,-,-,True,0.5543067455291748
20,23,h,m,-,False,0.4962780475616455
20,23,p,-,-,True,0.5166013240814209
20,23,f,-,-,True,0.5452141761779785
20,23,w,-,-,True,0.9351756572723389
20,23,p,m,m,True,0.4758799076080322
20,23,t,-,-,True,0.6000370979309082
21,23,j,-,-,True,1.0205321311950684
21,23,x,-,-,True,0.5056676864624023
21,23,y,-,-,True,0.5111680030822754
21,23,w,-,-,True,0.4775407314300537
21,23,d,-,-,True,0.5074713230133057
21,23,y,m,-,False,1.058976650238037
21,23,v,-,-,True,0.60957932472229
21,23,s,-,-,True,0.5199697017669678
21,23,t,-,-,True,0.6025269031524658
21,23,v,m,-,False,0.7745823860168457
21,23,s,m,m,True,0.6201503276824951
21,23,b,-,-,True,0.6820459365844727
21,23,v,m,-,False,0.6419341564178467
21,23,s,m,-,False,0.6139776706695557
21,23,h,-,-,True,0.6889383792877197
21,23,k,-,-,True,0.6870331764221191
21,23,s,m,-,False,0.6845548152923584
21,23,j,-,-,True,0.5632660388946533
21,23,j,-,m,False,0.7749485969543457
21,23,b,-,-,True,0.6359908580780029
21,23,s,-,-,True,0.5671660900115967
21,23,z,-,-,True,0.5372209548950195
21,23,b,m,-,False,1.0615332126617432
21,23,s,m,m,True,0.6299152374267578
22,23,z,-,-,True,1.1667916774749756
22,23,r,-,-,True,0.5120959281921387
22,23,j,-,-,True,0.5140748023986816
22,23,x,-,-,True,0.9549057483673096
22,23,t,-,-,True,0.5909130573272705
22,23,q,-,-,True,0.5952985286712646
22,23,v,-,-,True,0.516549825668335
22,23,r,-,-,True,0.6223022937774658
22,23,q,m,-,False,0.49549174308776855
22,23,x,-,-,True,0.5437846183776855
22,23,r,m,m,True,0.5795621871948242
22,23,t,-,-,True,0.48304200172424316
22,23,x,m,-,False,0.511709451675415
22,23,v,-,-,True,0.9485454559326172
22,23,t,m,-,False,0.5144181251525879
22,23,z,-,-,True,0.6322367191314697
22,23,z,-,m,False,0.5159780979156494
22,23,n,-,-,True,0.622678279876709
22,23,z,m,m,True,0.49679064750671387
22,23,p,-,-,True,0.5173702239990234
22,23,n,m,-,False,0.5915071964263916
22,23,j,-,-,True,0.49762392044067383
22,23,p,m,-,False,1.0638213157653809
22,23,n,m,-,False,0.5384302139282227
23,23,c,-,-,True,1.6287009716033936
23,23,j,-,-,True,0.5895662307739258
23,23,h,-,-,True,0.9887509346008301
23,23,v,-,-,True,0.847069263458252
23,23,j,m,-,False,0.7898571491241455
23,23,y,-,-,True,0.7136743068695068
23,23,d,-,-,True,0.7605421543121338
23,23,w,-,-,True,0.6240794658660889
23,23,t,-,-,True,0.8647773265838623
23,23,y,-,-,True,0.6963140964508057
23,23,k,-,-,True,1.5377943515777588
23,23,v,-,-,True,0.5957839488983154
23,23,n,-,-,True,0.7892718315124512
23,23,t,-,-,True,0.5547957420349121
23,23,v,m,m,True,1.0387675762176514
23,23,n,m,-,False,0.6615664958953857
23,23,t,m,m,True,0.5987119674682617
23,23,v,m,-,False,0.6480674743652344
23,23,n,m,m,True,0.5805795192718506
23,23,t,m,m,True,0.589545726776123
23,23,r,-,-,True,0.6992125511169434
23,23,b,-,-,True,0.5983037948608398
23,23,d,-,-,True,0.913837194442749
23,23,r,m,-,False,1.5799520015716553
24,23,v,-,-,True,1.3343923091888428
24,23,g,-,-,True,0.553168773651123
24,23,h,-,-,True,0.5669581890106201
24,23,c,-,-,True,1.347987413406372
24,23,g,m,-,False,0.5558207035064697
24,23,h,m,-,False,1.3163487911224365
24,23,c,m,-,False,1.334766149520874
24,23,v,-,-,True,0.6402831077575684
24,23,w,-,-,True,0.6838572025299072
24,23,y,-,-,True,0.573883056640625
24,23,r,-,-,True,0.9198093414306641
24,23,w,m,-,False,1.55186128616333
24,23,y,m,-,False,0.5498783588409424
24,23,q,-,-,True,1.0150368213653564
24,23,z,-,-,True,1.0077464580535889
24,23,h,-,-,True,0.9184069633483887
24,23,f,-,-,True,1.237368106842041
24,23,z,m,-,False,0.8695816993713379
24,23,h,m,-,False,0.6197493076324463
24,23,x,-,-,True,1.3902089595794678
24,23,v,-,-,True,0.7880945205688477
24,23,h,m,-,False,0.6199116706848145
24,23,k,-,-,True,0.5483109951019287
24,23,p,-,-,True,0.607410192489624
25,23,y,-,-,True,1.1736133098602295
25,23,l,-,-,True,0.528536319732666
25,23,l,-,-,True,0.6177518367767334
25,23,q,-,-,True,0.5256779193878174
25,23,l,m,m,True,0.9504477977752686
25,23,x,-,-,True,0.5190098285675049
25,23,s,-,-,True,0.6477279663085938
25,23,j,-,-,True,1.167299509048462
25,23,x,m,-,False,0.5219964981079102
25,23,s,m,-,False,0.8210625648498535
25,23,j,m,-,False,0.5104897022247314
25,23,d,-,-,True,0.6169524192810059
25,23,k,-,-,True,0.7515373229980469
25,23,q,-,-,True,0.5327033996582031
25,23,s,-,-,True,0.6168596744537354
25,23,d,-,-,True,0.5317068099975586
25,23,z,-,-,True,0.5952038764953613
25,23,s,m,-,False,0.4908943176269531
25,23,h,-,-,True,0.5140366554260254
25,23,z,m,-,False,0.5404014587402344
25,23,p,-,-,True,0.6143519878387451
25,23,h,m,-,False,0.6888275146484375
25,23,z,m,-,False,0.6768641471862793
25,23,y,-,-,True,0.5130603313446045
26,23,j,-,-,True,0.5447089672088623
26,23,t,-,-,True,0.47642087936401367
26,23,f,-,-,True,0.9907512664794922
26,23,j,m,-,False,0.5190975666046143
26,23,t,m,-,False,0.5227775573730469
26,23,f,m,-,False,0.6025176048278809
26,23,p,-,-,True,0.5139040946960449
26,23,t,m,m,True,1.0924608707427979
26,23,y,-,-,True,0.5852758884429932
26,23,f,-,-,True,0.979363203048706
26,23,x,-,-,True,0.6119461059570312
26,23,c,-,-,True,0.5736207962036133
26,23,k,-,-,True,0.5332722663879395
26,23,q,-,-,True,0.5243630409240723
26,23,j,-,-,True,0.4897284507751465
26,23,r,-,-,True,1.6248993873596191
26,23,q,m,-,False,0.5274887084960938
26,23,g,-,-,True,0.7737112045288086
26,23,f,-,-,True,0.6109898090362549
26,23,q,m,-,False,0.6276931762695312
26,23,g,m,-,False,0.5331170558929443
26,23,f,m,-,False,0.8443186283111572
26,23,h,-,-,True,0.5235023498535156
26,23,k,-,-,True,0.7658061981201172
27,23,w,-,-,True,1.3558621406555176
27,23,q,-,-,True,0.4669678211212158
27,23,s,-,-,True,0.4652702808380127
27,23,w,m,-,False,0.49228739738464355
27,23,t,-,-,True,0.7437822818756104
27,23,s,m,-,False,0.4785449504852295
27,23,w,m,-,False,1.4344909191131592
27,23,z,-,-,True,0.466825008392334
27,23,g,-,-,True,0.47980213165283203
27,23,j,-,-,True,0.652512788772583
27,23,h,-,-,True,0.5776746273040771
27,23,g,m,-,False,0.54823899269104
27,23,y,-,-,True,0.5317082405090332
27,23,h,m,-,False,0.9452948570251465
27,23,c,-,-,True,0.7871665954589844
27,23,y,m,-,False,0.5038292407989502
27,23,q,-,-,True,0.9537277221679688
27,23,d,-,-,True,0.5056824684143066
27,23,r,-,-,True,0.921112060546875
27,23,q,m,-,False,0.5120470523834229
