block,trial,target,response,correct,rt
5,z,-,-,True,0.446181058883667
5,w,m,-,False,0.7027239799499512
5,z,m,m,True,0.5708889961242676
5,j,-,-,True,0.46585845947265625
5,g,-,-,True,0.5595324039459229
5,w,-,-,True,0.5507450103759766
5,s,-,-,True,0.9220178127288818
5,h,-,-,True,0.9712705612182617
5,s,m,m,True,1.4538908004760742
5,n,-,-,True,0.5586721897125244
5,b,-,-,True,0.8960995674133301
5,c,-,-,True,0.6106305122375488
5,q,-,-,True,0.5589215755462646
5,c,m,-,False,0.5996012687683105
5,l,-,-,True,0.5291481018066406
5,f,-,-,True,0.9022901058197021
5,g,-,m,False,0.442903995513916
5,f,m,-,False,0.7311787605285645
5,k,-,-,True,0.5727903842926025
5,f,m,m,True,0.5385212898254395
5,k,m,-,False,0.5068542957305908
5,f,m,m,True,0.4940493106842041
5,n,-,-,True,1.014646053314209
6,j,-,-,True,1.482832908630371
6,b,-,-,True,1.0292210578918457
6,j,m,-,False,0.5052413940429688
6,r,-,-,True,1.015824794769287
6,t,-,-,True,0.6914846897125244
6,y,-,-,True,1.48602294921875
6,n,-,-,True,0.5385956764221191
6,y,m,-,False,0.7095777988433838
6,n,m,-,False,1.0315186977386475
6,s,-,-,True,0.5612645149230957
6,s,-,-,True,0.6307034492492676
6,h,-,-,True,0.7909398078918457
6,s,m,-,False,0.5058760643005371
6,b,-,m,False,0.5945494174957275
6,s,m,-,False,0.5896577835083008
6,t,-,-,True,0.5002264976501465
6,s,m,m,True,0.6609907150268555
6,c,-,-,True,0.523979663848877
6,r,-,-,True,0.6059746742248535
6,g,-,-,True,0.5442869663238525
6,g,-,m,False,0.627964973449707
6,s,-,-,True,0.5385744571685791
6,g,m,m,True,1.0778074264526367
6,s,m,-,False,0.581780195236206
7,y,-,-,True,1.10426664352417
7,q,-,-,True,0.5395007133483887
7,g,-,-,True,0.5015354156494141
7,r,-,-,True,0.49372005462646484
7,g,m,-,False,0.5060255527496338
7,s,-,-,True,0.5085117816925049
7,k,-,-,True,0.5114498138427734
7,s,m,m,True,1.071901559829712
7,k,m,-,False,0.5846695899963379
7,c,-,-,True,0.9924356937408447
7,k,m,-,False,0.7726430892944336
7,t,-,-,True,0.9677438735961914
7,b,-,-,True,0.5929036140441895
7,f,-,-,True,0.5198092460632324
7,w,-,-,True,0.5376067161560059
7,y,-,-,True,0.5204706192016602
7,w,m,m,True,0.48808765411376953
7,s,-,-,True,0.49698877334594727
7,w,m,-,False,0.5229940414428711
7,s,m,-,False,0.48407530784606934
7,c,-,-,True,1.4783258438110352
7,s,m,m,True,0.5430464744567871
7,q,-,-,True,0.8002910614013672
7,x,-,-,True,0.5073392391204834
8,w,-,-,True,0.8907647132873535
8,k,-,-,True,0.5768005847930908
8,t,-,-,True,0.8853888511657715
8,n,-,-,True,0.607302188873291
8,c,-,-,True,0.5182235240936279
8,f,-,-,True,0.5010075569152832
8,b,-,-,True,1.0593929290771484
8,p,-,-,True,0.6340205669403076
8,r,-,-,True,0.7668411731719971
8,w,-,-,True,0.5021572113037109
8,q,-,-,True,0.504326581954956
8,t,-,m,False,0.5820374488830566
8,q,m,-,False,0.502185583114624
8,t,m,m,True,0.5545170307159424
8,q,m,m,True,0.4761161804199219
8,t,m,m,True,0.49432921409606934
8,q,m,m,True,0.5904333591461182
8,t,m,m,True,0.6068453788757324
8,q,m,m,True,0.4768986701965332
8,t,m,m,True,0.6153461933135986
8,r,-,-,True,0.4915428161621094
8,p,-,-,True,0.5066804885864258
8,g,-,-,True,0.7273409366607666
8,f,-,-,True,0.6326098442077637
9,g,-,-,True,0.4780311584472656
9,z,-,-,True,0.47540926933288574
9,k,-,-,True,0.4863457679748535
9,l,-,-,True,0.9822025299072266
9,f,-,-,True,0.5627210140228271
9,l,m,m,True,13.463583946228027
9,n,-,-,True,0.615309476852417
9,r,-,-,True,0.6209814548492432
9,n,m,-,False,0.5702106952667236
9,g,-,m,False,0.701122522354126
9,g,-,-,True,0.530806303024292
9,g,m,m,True,1.1873843669891357
9,c,-,-,True,0.4962120056152344
9,z,-,-,True,0.5333409309387207
9,r,-,-,True,0.9062075614929199
9,z,m,-,False,0.5347282886505127
9,h,-,-,True,0.6323449611663818
9,z,m,-,False,0.6452789306640625
9,f,-,-,True,0.5584416389465332
9,z,m,-,False,0.6148006916046143
9,f,m,-,False,0.6469211578369141
9,z,m,-,False,1.2230408191680908
9,d,-,-,True,0.5388927459716797
9,k,-,-,True,1.1902778148651123
10,b,-,-,True,0.859363317489624
10,d,-,-,True,1.4122374057769775
10,b,m,-,False,0.48671817779541016
10,b,-,m,False,0.4450414180755615
10,d,-,-,True,0.49174070358276367
10,g,-,-,True,0.47103166580200195
10,b,-,-,True,0.5801959037780762
10,g,m,-,False,0.5041821002960205
10,b,m,-,False,0.6175196170806885
10,g,m,-,False,0.6243727207183838
10,w,-,-,True,0.5093569755554199
10,g,m,-,False,0.5961527824401855
10,p,-,-,True,1.4854736328125
10,b,-,-,True,0.49338459968566895
10,n,-,-,True,0.5063138008117676
10,v,-,-,True,0.5283582210540771
10,d,-,m,False,0.5385422706604004
10,v,m,-,False,0.5314762592315674
10,b,-,-,True,0.5161480903625488
10,v,m,-,False,0.6123526096343994
10,y,-,-,True,0.4535093307495117
10,n,-,-,True,0.5259919166564941
10,y,m,-,False,0.6199140548706055
10,t,-,-,True,0.46522998809814453
11,q,-,-,True,1.030344009399414
11,s,-,-,True,0.49321889877319336
11,q,m,-,False,0.5107789039611816
11,s,m,-,False,0.49073052406311035
11,n,-,-,True,0.6444525718688965
11,v,-,-,True,0.5020525455474854
11,n,m,-,False,0.5731596946716309
11,v,m,m,True,1.4761600494384766
11,n,m,-,False,0.6097738742828369
11,r,-,-,True,0.5041782855987549
11,b,-,-,True,0.5237078666687012
11,h,-,-,True,0.7858693599700928
11,y,-,-,True,0.6156938076019287
11,h,m,-,False,0.9350101947784424
11,b,-,-,True,0.7117342948913574
11,l,-,-,True,0.7752280235290527
11,b,m,-,False,0.47576093673706055
11,w,-,-,True,0.7107915878295898
11,z,-,-,True,1.5650277137756348
11,r,-,-,True,0.6064093112945557
11,z,m,-,False,1.6295726299285889
11,p,-,-,True,0.6443076133728027
11,f,-,-,True,1.0342612266540527
11,c,-,-,True,0.5001294612884521
12,v,-,-,True,1.5138392448425293
12,y,-,-,True,0.5736744403839111
12,s,-,-,True,0.484483003616333
12,d,-,-,True,0.429401159286499
12,n,-,-,True,0.7614166736602783
12,d,m,-,False,0.5698502063751221
12,g,-,-,True,0.5023019313812256
12,v,-,-,True,0.45461440086364746
12,g,m,m,True,0.43943095207214355
12,v,m,-,False,0.5405707359313965
12,j,-,-,True,0.45111656188964844
12,v,m,-,False,1.4623560905456543
12,h,-,-,True,0.6051361560821533
12,c,-,-,True,0.48225903511047363
12,j,-,-,True,0.8715271949768066
12,v,-,-,True,0.4953114986419678
12,q,-,-,True,0.4973928928375244
12,v,m,-,False,0.5102577209472656
12,q,m,-,False,0.9999942779541016
12,b,-,-,True,0.5136959552764893
12,q,m,-,False,0.5032632350921631
12,s,-,-,True,0.5960867404937744
12,q,m,m,True,0.5839428901672363
12,h,-,-,True,0.49564671516418457
13,l,-,-,True,1.0133953094482422
13,z,-,-,True,0.5578203201293945
13,l,m,-,False,0.5417830944061279
13,z,m,-,False,0.46869492530822754
13,x,-,-,True,0.5861575603485107
13,c,-,-,True,0.5054473876953125
13,x,m,-,False,0.494873046875
13,z,-,m,False,0.5127582550048828
13,x,m,-,False,0.6005096435546875
13,v,-,-,True,0.49129414558410645
13,z,-,-,True,0.5284292697906494
13,v,m,-,False,0.4925234317779541
13,z,m,m,True,0.5021758079528809
13,q,-,-,True,0.4929080009460449
13,z,m,m,True,0.611278772354126
13,s,-,-,True,0.9763517379760742
13,x,-,-,True,0.6039221286773682
13,d,-,-,True,0.5324258804321289
13,g,-,-,True,0.6158807277679443
13,k,-,-,True,0.5486705303192139
13,r,-,-,True,0.6302030086517334
13,b,-,-,True,1.4725470542907715
13,r,m,-,False,0.6083455085754395
13,j,-,-,True,0.5946896076202393
14,r,-,-,True,0.9509167671203613
14,h,-,-,True,1.0445213317871094
14,r,m,-,False,0.5812389850616455
14,h,m,-,False,0.7318098545074463
14,c,-,-,True,0.6198594570159912
14,h,m,m,True,0.9691638946533203
14,p,-,-,True,0.502938985824585
14,h,m,-,False,0.6132018566131592
14,w,-,-,True,0.504896879196167
14,c,-,-,True,0.5792560577392578
14,w,m,-,False,0.524341344833374
14,t,-,-,True,0.49597954750061035
14,w,m,m,True,0.7550714015960693
14,c,-,-,True,0.5875387191772461
14,j,-,-,True,0.493243932723999
14,c,m,-,False,0.5196254253387451
14,q,-,-,True,0.8202195167541504
14,f,-,-,True,0.4534628391265869
14,w,-,-,True,0.45151281356811523
14,r,-,-,True,0.527280330657959
14,w,m,m,True,1.4793379306793213
14,y,-,-,True,0.5783548355102539
14,d,-,-,True,0.5328574180603027
14,s,-,-,True,0.5046157836914062
15,d,-,-,True,0.605231523513794
15,r,-,-,True,0.5592107772827148
15,d,m,-,False,0.4463512897491455
15,n,-,-,True,0.48800015449523926
15,b,-,-,True,0.5759425163269043
15,n,m,m,True,0.5063576698303223
15,b,m,-,False,0.5929536819458008
15,b,-,m,False,0.5833740234375
15,n,-,-,True,0.4447009563446045
15,v,-,-,True,1.0105493068695068
15,n,m,-,False,0.49213480949401855
15,r,-,-,True,0.6114201545715332
15,k,-,-,True,0.5852384567260742
15,d,-,-,True,0.6152853965759277
15,d,-,m,False,0.6143193244934082
15,l,-,-,True,0.587890625
15,c,-,-,True,1.5414328575134277
15,l,m,-,False,0.6162946224212646
15,b,-,m,False,0.4662184715270996
15,s,-,-,True,0.5206630229949951
15,r,-,-,True,0.6236793994903564
15,s,m,-,False,0.5717148780822754
15,r,m,m,True,1.0463156700134277
15,s,m,-,False,0.5278608798980713
16,x,-,-,True,0.4979512691497803
16,c,-,-,True,0.4368257522583008
16,q,-,-,True,0.5439167022705078
16,c,m,-,False,0.5808444023132324
16,j,-,-,True,0.7263307571411133
16,n,-,-,True,0.5397951602935791
16,j,m,-,False,0.48946571350097656
16,n,m,-,False,0.5115461349487305
16,q,-,m,False,0.7701520919799805
16,b,-,-,True,0.5962791442871094
16,d,-,-,True,0.5610840320587158
16,p,-,m,False,37.49284815788269
16,q,-,-,True,0.7005925178527832
16,c,-,-,True,0.5958380699157715
16,w,-,-,True,0.7100639343261719
16,t,-,-,True,0.6317827701568604
16,w,m,-,False,1.351714849472046
16,t,m,m,True,0.590179443359375
16,b,-,m,False,25.792145013809204
16,j,-,-,True,0.7678561210632324
16,b,m,-,False,0.6673460006713867
16,j,m,-,False,0.7195413112640381
16,w,-,-,True,1.5818326473236084
16,j,m,-,False,1.6476027965545654
17,l,-,-,True,0.523127555847168
17,y,-,-,True,0.592545747756958
17,k,-,-,True,0.5576865673065186
17,y,m,-,False,0.4719562530517578
17,k,m,-,False,0.45958590507507324
17,y,m,m,True,0.4954793453216553
17,z,-,-,True,0.5006663799285889
17,y,m,m,True,0.6056289672851562
17,j,-,-,True,0.49256420135498047
17,j,-,m,False,0.5803408622741699
17,j,m,m,True,0.503096342086792
17,w,-,-,True,0.4555506706237793
17,y,-,-,True,0.5916390419006348
17,f,-,-,True,0.5470585823059082
17,z,-,-,True,0.5353505611419678
17,g,-,-,True,0.5895302295684814
17,z,m,-,False,0.6096100807189941
17,j,-,-,True,0.6297712326049805
17,z,m,-,False,0.5217225551605225
17,j,m,-,False,0.6345751285552979
17,f,-,-,True,0.5116996765136719
17,y,-,m,False,0.5096743106842041
17,y,-,m,False,1.4982054233551025
17,j,-,m,False,0.6153810024261475
18,q,-,-,True,1.0224688053131104
18,w,-,-,True,0.5785026550292969
18,q,m,-,False,0.4349710941314697
18,p,-,-,True,0.4834740161895752
18,z,-,-,True,0.5259876251220703
18,p,m,m,True,0.7071061134338379
18,z,m,-,False,0.6240699291229248
18,p,m,-,False,0.48187828063964844
18,g,-,-,True,0.7121033668518066
18,c,-,-,True,0.574979305267334
18,q,-,-,True,0.5710217952728271
18,c,m,-,False,0.49315500259399414
18,j,-,-,True,0.5570359230041504
18,x,-,-,True,0.5593550205230713
18,d,-,-,True,0.5743305683135986
18,n,-,-,True,0.49954938888549805
18,w,-,-,True,0.47565412521362305
18,n,m,-,False,0.5903522968292236
18,h,-,-,True,0.47887587547302246
18,n,m,m,True,0.4909176826477051
18,h,m,-,False,0.5096242427825928
18,h,-,m,False,1.0469660758972168
18,g,-,-,True,0.4654872417449951
18,f,-,-,True,1.4427692890167236
19,y,-,-,True,0.5483472347259521
19,h,-,-,True,0.4263596534729004
19,z,-,-,True,1.4261174201965332
19,f,-,-,True,0.47487664222717285
19,q,-,-,True,0.9180717468261719
19,p,-,-,True,0.5609402656555176
19,h,-,-,True,0.41126012802124023
19,r,-,-,True,0.543870210647583
19,r,-,m,False,0.5203323364257812
19,r,m,-,False,0.4669632911682129
19,r,m,m,True,0.5625817775726318
19,r,m,-,False,0.538576602935791
19,x,-,-,True,0.4578511714935303
19,r,m,-,False,0.4792811870574951
19,c,-,-,True,0.5684969425201416
19,v,-,-,True,0.6775288581848145
19,c,m,-,False,0.7463698387145996
19,l,-,-,True,0.6759364604949951
19,h,-,-,True,0.7207028865814209
19,l,m,m,True,0.4766075611114502
19,h,m,-,False,0.5717160701751709
19,d,-,-,True,0.4604051113128662
19,r,-,-,True,0.4821655750274658
19,d,m,-,False,0.4844977855682373
20,t,-,-,True,0.9064621925354004
20,w,-,-,True,0.5785274505615234
20,d,-,-,True,0.6015448570251465
20,j,-,-,True,0.49025869369506836
20,r,-,-,True,0.4960329532623291
20,t,-,m,False,0.4908897876739502
20,r,m,-,False,0.47720813751220703
20,t,m,-,False,1.4657492637634277
20,v,-,-,True,0.5050878524780273
20,h,-,-,True,1.174393653869629
20,v,m,-,False,0.6224420070648193
20,g,-,-,True,0.5484902858734131
20,v,m,-,False,0.5779798030853271
20,d,-,-,True,0.9296779632568359
20,v,m,-,False,0.9541170597076416
20,q,-,-,True,0.5961673259735107
20,f,-,-,True,0.6172511577606201
20,q,m,-,False,0.6389784812927246
20,w,-,m,False,0.7039344310760498
20,q,m,-,False,0.5040988922119141
20,w,m,m,True,0.963047981262207
20,n,-,-,True,0.9777154922485352
20,c,-,-,True,0.531933069229126
20,c,-,m,False,0.5542752742767334
21,d,-,-,True,1.0153663158416748
21,w,-,-,True,0.5596742630004883
21,d,-,-,True,0.6265444755554199
21,c,-,-,True,0.7743847370147705
21,h,-,-,True,0.5992870330810547
21,c,m,-,False,0.7359206676483154
21,r,-,-,True,0.8420372009277344
21,n,-,-,True,0.5104939937591553
21,r,m,-,False,0.6313142776489258
21,c,-,m,False,0.9851763248443604
21,r,m,INVALID:Draw四,False,0.6039092540740967
21,x,-,-,True,0.5039808750152588
21,q,-,-,True,0.6000514030456543
21,x,m,m,True,0.5841712951660156
21,q,m,-,False,0.5060014724731445
21,k,-,-,True,0.5012350082397461
21,f,-,-,True,0.48929548263549805
21,k,m,m,True,1.6665711402893066
21,n,-,-,True,0.5262002944946289
21,c,-,-,True,0.5843992233276367
21,n,m,m,True,0.5692880153656006
21,c,m,-,False,0.7637336254119873
21,s,-,-,True,0.7482173442840576
21,b,-,-,True,0.9532546997070312
22,z,-,-,True,1.1105458736419678
22,j,-,-,True,0.5661695003509521
22,b,-,-,True,0.4820845127105713
22,j,m,-,False,0.49623799324035645
22,b,m,-,False,0.941544771194458
22,w,-,-,True,0.5528602600097656
22,b,m,m,True,0.43709421157836914
22,h,-,-,True,1.5763206481933594
22,w,-,-,True,0.49317502975463867
22,h,m,-,False,0.5095033645629883
22,b,-,m,False,0.4908101558685303
22,t,-,-,True,0.49919819831848145
22,d,-,-,True,1.0026156902313232
22,t,m,-,False,0.6103920936584473
22,p,-,-,True,0.7418878078460693
22,j,-,-,True,0.5462045669555664
22,p,m,-,False,0.5077910423278809
22,j,m,-,False,0.5062222480773926
22,f,-,-,True,0.5246937274932861
22,j,m,m,True,0.8026351928710938
22,g,-,-,True,0.49823927879333496
22,r,-,-,True,0.46892237663269043
22,w,-,m,False,0.552870512008667
22,w,-,-,True,0.6319630146026611
23,n,-,-,True,0.6168026924133301
23,k,-,-,True,0.4737246036529541
23,n,m,-,False,0.5976667404174805
23,r,-,-,True,0.5634729862213135
23,s,-,-,True,0.5996973514556885
23,d,-,-,True,0.58302903175354
23,s,m,m,True,0.5258126258850098
23,v,-,-,True,0.6687502861022949
23,y,-,-,True,0.7273752689361572
23,v,m,-,False,1.5071606636047363
23,y,m,m,True,1.579601526260376
23,k,-,-,True,1.0258641242980957
23,n,-,-,True,0.5854504108428955
23,k,m,m,True,0.4909656047821045
23,l,-,-,True,0.5835022926330566
23,k,m,-,False,1.4967694282531738
23,n,-,-,True,0.5924806594848633
23,c,-,-,True,0.5795783996582031
23,j,-,-,True,0.5084536075592041
23,c,m,-,False,0.5862557888031006
23,j,m,-,False,0.5146923065185547
23,k,-,m,False,0.44960546493530273
23,s,-,-,True,0.5164005756378174
23,g,-,-,True,0.513031005859375
24,p,-,-,True,0.625985860824585
24,h,-,-,True,0.6040270328521729
24,p,m,-,False,0.5200831890106201
24,h,m,-,False,0.8707702159881592
24,c,-,-,True,1.187713861465454
24,t,-,-,True,1.4514591693878174
24,c,m,m,True,0.9724225997924805
24,t,m,-,False,0.4756889343261719
24,y,-,-,True,1.047903299331665
24,t,m,-,False,0.5742356777191162
24,b,-,-,True,0.5901479721069336
24,y,-,-,True,0.5060110092163086
24,c,-,-,True,0.496079683303833
24,y,m,m,True,0.616431713104248
24,c,m,-,False,0.6624283790588379
24,r,-,-,True,0.6108212471008301
24,t,-,-,True,1.0430052280426025
24,g,-,-,True,0.4993007183074951
24,t,m,m,True,0.481095552444458
24,h,-,-,True,0.8286588191986084
24,f,-,-,True,0.5857412815093994
24,g,-,-,True,1.5991206169128418
24,x,-,-,True,0.48321032524108887
24,k,-,-,True,0.9794957637786865
25,x,-,-,True,1.1404507160186768
25,r,-,-,True,0.7140710353851318
25,c,-,-,True,0.5532081127166748
25,l,-,-,True,0.6106100082397461
25,c,m,-,False,0.5986306667327881
25,l,m,-,False,0.5079705715179443
25,r,-,-,True,0.6084699630737305
25,j,-,-,True,0.9581739902496338
25,g,-,-,True,0.5391092300415039
25,j,m,-,False,0.621821403503418
25,g,m,m,True,0.4798698425292969
25,j,m,-,False,0.6161267757415771
25,n,-,-,True,0.6131739616394043
25,n,-,m,False,0.5153636932373047
25,n,m,m,True,0.6279141902923584
25,t,-,-,True,0.9036045074462891
25,n,m,m,True,0.7942266464233398
25,f,-,-,True,0.5888090133666992
25,x,-,-,True,0.6716997623443604
25,z,-,-,True,0.6565184593200684
25,w,-,-,True,1.6686382293701172
25,k,-,m,False,0.5724425315856934
25,s,-,-,True,0.6403841972351074
25,k,m,m,True,0.7829499244689941
26,j,-,-,True,0.6359395980834961
26,f,-,-,True,0.6179137229919434
26,v,-,-,True,0.5507717132568359
26,k,-,-,True,0.6106011867523193
26,p,-,-,True,0.5015208721160889
26,p,-,m,False,0.9523472785949707
26,s,-,-,True,0.510418176651001
26,p,m,m,True,0.5052182674407959
26,w,-,-,True,0.7615373134613037
26,p,m,m,True,1.0727965831756592
26,n,-,-,True,0.5771181583404541
26,l,-,-,True,0.5275857448577881
26,p,-,m,False,0.882422685623169
26,l,m,-,False,0.6261084079742432
26,l,-,m,False,0.6599748134613037
26,w,-,-,True,0.7736833095550537
26,l,m,-,False,0.5567426681518555
26,w,m,-,False,0.568202018737793
26,l,m,-,False,0.5335195064544678
26,t,-,-,True,0.6343107223510742
26,f,-,-,True,0.5695409774780273
26,t,m,-,False,0.8139810562133789
26,f,m,-,False,0.5088953971862793
26,c,-,-,True,0.5730276107788086
27,l,-,-,True,0.8354053497314453
27,j,-,-,True,0.6897823810577393
27,b,-,-,True,0.4396240711212158
27,r,-,-,True,0.4762237071990967
27,q,-,-,True,0.4628627300262451
27,r,m,-,False,0.5551540851593018
27,q,m,m,True,0.9294202327728271
27,r,m,-,False,0.4360778331756592
27,r,-,m,False,0.5300116539001465
27,j,-,-,True,0.9699461460113525
27,c,-,-,True,0.5471913814544678
27,c,-,m,False,0.459212064743042
27,d,-,-,True,0.9865343570709229
27,q,-,-,True,0.5729641914367676
27,d,m,-,False,0.7218213081359863
27,s,-,-,True,0.9398434162139893
27,d,m,-,False,1.451521396636963
27,t,-,-,True,0.499056339263916
27,d,m,-,False,0.4416074752807617
27,n,-,-,True,0.453540563583374
27,y,-,-,True,0.44977331161499023
27,g,-,-,True,0.5003869533538818
27,y,m,-,False,0.49372315406799316
27,g,m,-,False,0.568213701248169
28,h,-,-,True,0.578824520111084
28,f,-,-,True,0.48102855682373047
28,h,m,-,False,0.5507304668426514
28,t,-,-,True,0.545557975769043
28,h,m,m,True,0.47356343269348145
28,c,-,-,True,0.49030399322509766
28,h,m,-,False,0.5566253662109375
28,c,m,-,False,0.5316576957702637
28,p,-,-,True,0.4619293212890625
28,d,-,-,True,0.9011526107788086
28,s,-,-,True,0.580500602722168
28,d,m,-,False,0.9888143539428711
28,z,-,-,True,0.46750736236572266
28,d,m,m,True,0.4885857105255127
28,z,m,-,False,1.0163028240203857
28,f,-,-,True,0.7057373523712158
28,q,-,-,True,0.48479795455932617
28,q,-,-,True,0.42829012870788574
28,w,-,-,True,0.5791630744934082
28,x,-,-,True,0.4920651912689209
28,w,m,-,False,1.4482839107513428
28,k,-,-,True,1.0100047588348389
28,b,-,-,True,0.5635745525360107
28,f,-,-,True,0.6082804203033447
29,b,-,-,True,0.5350933074951172
29,g,-,-,True,0.5422604084014893
29,w,-,-,True,0.4973411560058594
29,g,m,-,False,0.6737594604492188
29,w,m,-,False,0.47367119789123535
29,d,-,-,True,0.9096469879150391
29,r,-,-,True,0.4584324359893799
29,n,-,-,True,0.8943405151367188
29,g,-,-,True,0.5467500686645508
29,n,m,-,False,0.47022294998168945
29,g,m,-,False,1.0005226135253906
29,j,-,-,True,0.9453897476196289
29,z,-,-,True,0.5172007083892822
29,j,m,-,False,0.9306232929229736
29,t,-,-,True,0.5903794765472412
29,l,-,-,True,0.4513401985168457
29,t,m,-,False,0.9924700260162354
29,t,-,-,True,0.9080593585968018
29,y,-,-,True,0.5602593421936035
29,v,-,-,True,0.94576096534729
29,b,-,-,True,0.5436594486236572
29,v,m,-,False,0.4855208396911621
29,b,m,m,True,0.42923569679260254
29,d,-,-,True,0.4538917541503906
30,j,-,-,True,0.5500750541687012
30,b,-,-,True,0.6822195053100586
30,k,-,-,True,0.5224013328552246
30,b,m,-,False,0.47953319549560547
30,g,-,-,True,0.5759289264678955
30,b,m,m,True,0.5047609806060791
30,g,m,-,False,0.9901180267333984
30,b,m,-,False,0.6720676422119141
30,c,-,-,True,0.9879155158996582
30,b,m,-,False,0.44722676277160645
30,n,-,-,True,0.4547762870788574
30,g,-,-,True,0.4476761817932129
30,g,-,m,False,0.4898388385772705
30,b,-,m,False,0.4486362934112549
30,k,-,-,True,0.4589712619781494
30,b,m,-,False,0.6003470420837402
30,k,m,-,False,0.42609190940856934
30,v,-,-,True,0.5727298259735107
30,y,-,-,True,0.4725675582885742
