block,trial_index,stimulus,target,response,correct,rt
4,23,j,-,-,True,0.6396734714508057
4,23,z,-,-,True,0.48720216751098633
4,23,p,m,-,False,0.9957826137542725
4,23,h,-,-,True,0.6177237033843994
4,23,z,m,-,False,0.7460517883300781
4,23,n,-,-,True,0.9760746955871582
4,23,h,m,-,False,0.5007212162017822
4,23,z,m,-,False,0.5017440319061279
4,23,g,-,-,True,0.5330452919006348
4,23,h,m,-,False,0.5066876411437988
4,23,z,m,-,False,0.4627835750579834
4,23,l,-,-,True,0.6898260116577148
4,23,h,m,-,False,0.6053531169891357
4,23,c,-,-,True,0.4891357421875
4,23,s,-,-,True,0.6929047107696533
4,23,v,-,-,True,0.5208618640899658
4,23,f,-,-,True,0.5450069904327393
5,23,n,-,-,True,0.5967774391174316
5,23,n,-,-,True,0.616793155670166
5,23,j,-,-,True,0.719517707824707
5,23,g,-,-,True,0.5543203353881836
5,23,f,-,-,True,0.921898365020752
5,23,w,-,-,True,0.576209306716919
5,23,g,m,-,False,0.5067746639251709
5,23,f,m,-,False,0.663689374923706
5,23,w,m,-,False,1.0169646739959717
5,23,g,m,-,False,0.45934462547302246
5,23,z,-,-,True,0.5017175674438477
5,23,w,m,-,False,0.509040117263794
5,23,g,m,-,False,0.7161972522735596
5,23,v,-,-,True,0.4579756259918213
5,23,x,-,-,True,0.5397849082946777
5,23,f,-,-,True,0.5952739715576172
5,23,q,-,-,True,0.7344255447387695
5,23,n,-,-,True,0.5360591411590576
5,23,f,m,-,False,0.5411837100982666
5,23,v,-,-,True,0.5125677585601807
5,23,n,m,-,False,0.5105025768280029
5,23,w,-,-,True,0.6316614151000977
5,23,y,-,-,True,0.5063376426696777
5,23,f,-,-,True,0.9714634418487549
6,23,f,-,-,True,0.5637032985687256
6,23,y,-,-,True,0.5608794689178467
6,23,n,-,-,True,0.4668765068054199
6,23,f,m,-,False,0.7336723804473877
6,23,y,m,-,False,0.4792947769165039
6,23,r,-,-,True,0.5821809768676758
6,23,f,m,-,False,0.4843451976776123
6,23,y,m,-,False,0.5651938915252686
6,23,r,m,-,False,0.5861935615539551
6,23,g,-,-,True,0.5187654495239258
6,23,j,-,-,True,0.48555421829223633
6,23,b,-,-,True,0.7058968544006348
6,23,g,m,-,False,0.508763313293457
6,23,h,-,-,True,0.749802827835083
6,23,f,-,-,True,0.6725952625274658
6,23,g,m,-,False,0.5938544273376465
6,23,h,m,-,False,0.6147475242614746
6,23,t,-,-,True,0.48172569274902344
6,23,x,-,-,True,0.4699978828430176
6,23,q,-,-,True,0.4693639278411865
6,23,n,-,-,True,0.5152428150177002
6,23,t,-,-,True,0.5139453411102295
6,23,j,-,-,True,0.4913928508758545
6,23,d,-,-,True,0.5305860042572021
7,23,z,-,-,True,0.8879292011260986
7,23,n,-,-,True,0.5524141788482666
7,23,y,-,-,True,0.46375107765197754
7,23,p,-,-,True,0.6854496002197266
7,23,n,m,-,False,0.9326620101928711
7,23,y,m,m,True,0.46906423568725586
7,23,l,-,-,True,0.4416837692260742
7,23,j,-,-,True,0.4804365634918213
7,23,y,m,-,False,0.5766885280609131
7,23,c,-,-,True,0.4489932060241699
7,23,b,-,-,True,0.5382139682769775
7,23,y,m,-,False,0.5553817749023438
7,23,d,-,-,True,0.49261975288391113
7,23,b,m,-,False,0.5574514865875244
7,23,v,-,-,True,0.49797773361206055
7,23,d,m,-,False,0.7488868236541748
7,23,p,-,-,True,0.9703667163848877
7,23,c,-,-,True,0.5104804039001465
7,23,d,m,-,False,0.4873926639556885
7,23,v,-,-,True,0.48600029945373535
7,23,r,-,-,True,0.49063849449157715
7,23,c,-,-,True,0.48663878440856934
7,23,v,m,-,False,0.5252161026000977
7,23,w,-,-,True,1.4439547061920166
8,23,h,-,-,True,0.560035228729248
8,23,j,-,-,True,0.608802080154419
8,23,f,-,-,True,1.468700885772705
8,23,q,-,-,True,0.5202865600585938
8,23,p,-,-,True,0.5797202587127686
8,23,t,-,-,True,0.8426434993743896
8,23,q,m,-,False,0.48043203353881836
8,23,n,-,-,True,0.483551025390625
8,23,w,-,-,True,1.5943386554718018
8,23,y,-,-,True,0.5201528072357178
8,23,n,m,-,False,0.5104160308837891
8,23,b,-,-,True,0.6119198799133301
8,23,d,-,-,True,1.0287084579467773
8,23,t,-,-,True,0.5676651000976562
8,23,b,m,-,False,0.6785633563995361
8,23,z,-,-,True,0.4824995994567871
8,23,h,-,-,True,0.47045230865478516
8,23,b,m,-,False,0.4914133548736572
8,23,n,-,-,True,0.42914509773254395
8,23,h,m,-,False,0.46483469009399414
8,23,b,m,-,False,1.4632043838500977
8,23,n,m,-,False,0.5311448574066162
8,23,h,m,-,False,0.5638904571533203
8,23,h,-,m,False,0.4948709011077881
9,23,p,-,-,True,0.5809421539306641
9,23,v,-,-,True,0.5507984161376953
9,23,q,-,-,True,0.4491431713104248
9,23,d,-,-,True,0.6946184635162354
9,23,q,-,-,True,0.6912870407104492
9,23,q,m,m,True,0.44437456130981445
9,23,d,m,-,False,0.4609260559082031
9,23,q,m,-,False,0.45624375343322754
9,23,p,-,-,True,0.4474008083343506
9,23,g,-,-,True,0.43035364151000977
9,23,q,m,-,False,0.47335028648376465
9,23,j,-,-,True,0.4494471549987793
9,23,l,-,-,True,0.6703729629516602
9,23,q,m,-,False,0.9244039058685303
9,23,q,-,m,False,0.4338548183441162
9,23,t,-,-,True,0.5758697986602783
9,23,q,m,-,False,0.4770541191101074
9,23,l,-,-,True,0.5077521800994873
9,23,t,m,-,False,1.448150396347046
9,23,v,-,-,True,0.5793607234954834
9,23,x,-,-,True,0.4927802085876465
9,23,t,m,-,False,0.47408294677734375
9,23,l,-,-,True,0.5809259414672852
9,23,l,-,m,False,0.4944319725036621
10,23,l,-,-,True,0.521984338760376
10,23,q,-,-,True,0.907102108001709
10,23,b,-,-,True,0.42520880699157715
10,23,q,-,-,True,0.46905016899108887
10,23,q,m,m,True,0.45177650451660156
10,23,b,m,-,False,0.44707822799682617
10,23,q,m,-,False,0.4456143379211426
10,23,n,-,-,True,0.4492366313934326
10,23,l,-,-,True,0.5578172206878662
10,23,k,-,-,True,0.5923185348510742
10,23,n,m,-,False,0.5665678977966309
10,23,g,-,-,True,0.46153926849365234
10,23,d,-,-,True,0.5612359046936035
10,23,n,m,-,False,0.4492805004119873
10,23,g,m,-,False,0.5047938823699951
10,23,z,-,-,True,0.7111005783081055
10,23,n,m,-,False,0.6794605255126953
10,23,d,-,-,True,0.5814921855926514
10,23,z,m,-,False,0.4227602481842041
10,23,h,-,-,True,0.9186944961547852
10,23,g,-,-,True,0.5686166286468506
10,23,d,-,-,True,0.5094239711761475
10,23,x,-,-,True,0.4815056324005127
10,23,p,-,-,True,0.4853329658508301
11,23,r,-,-,True,0.5593008995056152
11,23,k,-,-,True,0.466137170791626
11,23,x,-,-,True,0.4595367908477783
11,23,y,-,-,True,0.4599025249481201
11,23,p,-,-,True,0.4742770195007324
11,23,f,-,-,True,0.5538394451141357
11,23,y,m,-,False,0.4651498794555664
11,23,y,-,m,False,0.46692800521850586
11,23,t,-,-,True,0.7534036636352539
11,23,f,-,-,True,0.4847104549407959
11,23,v,-,-,True,0.47503185272216797
11,23,y,-,-,True,0.4669027328491211
11,23,z,-,-,True,0.4883382320404053
11,23,t,-,-,True,0.4705204963684082
11,23,y,m,-,False,0.5064601898193359
11,23,z,m,-,False,0.9306240081787109
11,23,b,-,-,True,0.4869682788848877
11,23,w,-,-,True,0.5864658355712891
11,23,r,-,-,True,0.7322149276733398
11,23,b,m,-,False,0.4953188896179199
11,23,w,m,-,False,0.49623918533325195
11,23,r,m,-,False,0.568505048751831
11,23,b,m,-,False,0.7346868515014648
11,23,w,m,-,False,0.4929225444793701
12,23,n,-,-,True,1.15571928024292
12,23,f,-,-,True,0.4911017417907715
12,23,x,-,-,True,0.9697329998016357
12,23,v,-,-,True,1.4452924728393555
12,23,d,-,-,True,0.6120693683624268
12,23,x,m,-,False,0.5887365341186523
12,23,b,-,-,True,0.9720215797424316
12,23,h,-,-,True,0.46707797050476074
12,23,x,m,-,False,0.9301426410675049
12,23,x,-,m,False,0.5021576881408691
12,23,h,m,-,False,0.5802280902862549
12,23,r,-,-,True,0.5988965034484863
12,23,l,-,-,True,0.5073103904724121
12,23,h,m,-,False,0.839667558670044
12,23,v,-,-,True,0.9606401920318604
12,23,y,-,-,True,0.6256580352783203
12,23,t,-,-,True,0.5252742767333984
12,23,n,-,-,True,0.49591565132141113
12,23,y,m,-,False,0.5866384506225586
12,23,n,-,-,True,0.4812138080596924
12,23,n,m,m,True,1.0449950695037842
12,23,y,m,-,False,1.0366182327270508
12,23,n,m,-,False,0.4652690887451172
12,23,k,-,-,True,0.5754711627960205
13,23,p,-,-,True,1.1907322406768799
13,23,p,-,-,True,0.7509655952453613
13,23,z,-,-,True,0.6152927875518799
13,23,w,-,-,True,1.119624376296997
13,23,l,-,-,True,0.5158932209014893
13,23,z,m,-,False,0.5140688419342041
13,23,t,-,-,True,0.6953005790710449
13,23,l,m,-,False,0.489213228225708
13,23,z,m,-,False,1.0146002769470215
13,23,p,-,-,True,0.5619549751281738
13,23,l,m,-,False,0.5827245712280273
13,23,z,m,-,False,0.5243265628814697
13,23,p,m,-,False,0.5031399726867676
13,23,h,-,-,True,0.6009135246276855
13,23,x,-,-,True,0.6977229118347168
13,23,x,-,m,False,0.59539794921875
13,23,h,m,-,False,0.9027032852172852
13,23,n,-,-,True,1.2803950309753418
13,23,n,-,m,False,0.6197042465209961
13,23,b,-,-,True,1.053002119064331
13,23,v,-,-,True,1.1220808029174805
13,23,s,-,-,True,0.5463719367980957
13,23,f,-,-,True,0.6224939823150635
13,23,v,m,-,False,0.5152382850646973
14,23,f,-,-,True,0.8753321170806885
14,23,c,-,-,True,0.6534276008605957
14,23,t,-,-,True,0.45648717880249023
14,23,n,-,-,True,0.5414066314697266
14,23,c,m,-,False,0.421781063079834
14,23,t,m,-,False,0.5596294403076172
14,23,n,m,-,False,0.4570591449737549
14,23,k,-,-,True,0.45889782905578613
14,23,g,-,-,True,0.5742099285125732
14,23,d,-,-,True,0.4872450828552246
14,23,k,m,-,False,0.5266931056976318
14,23,k,-,m,False,0.4690699577331543
14,23,d,m,-,False,0.45910048484802246
14,23,f,-,-,True,0.5433602333068848
14,23,x,-,-,True,0.4789390563964844
14,23,y,-,-,True,1.0113589763641357
14,23,s,-,-,True,0.4752495288848877
14,23,r,-,-,True,0.5143921375274658
14,23,y,m,-,False,1.4432547092437744
14,23,s,m,-,False,0.42201924324035645
14,23,y,-,-,True,0.9965324401855469
14,23,f,-,-,True,0.4887847900390625
14,23,s,m,-,False,0.5040643215179443
14,23,k,-,-,True,0.5589332580566406
15,23,z,-,-,True,0.5521275997161865
15,23,s,-,-,True,0.4407472610473633
15,23,n,-,-,True,0.7014968395233154
15,23,f,-,-,True,0.9392814636230469
15,23,s,m,-,False,0.4349708557128906
15,23,l,-,-,True,0.669703483581543
15,23,b,-,-,True,0.4504251480102539
15,23,k,-,-,True,0.4589564800262451
15,23,x,-,-,True,1.4345273971557617
15,23,b,m,-,False,0.41782426834106445
15,23,k,m,-,False,0.9743804931640625
15,23,g,-,-,True,0.5132007598876953
15,23,w,-,-,True,0.5669207572937012
15,23,k,m,-,False,0.6319248676300049
15,23,d,-,-,True,0.6925604343414307
15,23,w,m,-,False,0.5474908351898193
15,23,q,-,-,True,0.6649885177612305
15,23,d,m,-,False,0.5692427158355713
15,23,l,-,-,True,0.5517561435699463
15,23,t,-,-,True,0.5746402740478516
15,23,d,m,-,False,0.6372952461242676
15,23,g,-,-,True,0.5125424861907959
15,23,t,m,-,False,0.5015466213226318
15,23,y,-,-,True,0.563225507736206
16,23,c,-,-,True,1.023418664932251
16,23,p,-,-,True,0.5913083553314209
16,23,z,-,-,True,0.4624440670013428
16,23,c,m,-,False,0.5399539470672607
16,23,p,m,-,False,0.5185215473175049
16,23,z,m,-,False,0.4749579429626465
16,23,d,-,-,True,0.4891641139984131
16,23,p,m,m,True,0.42087745666503906
16,23,f,-,-,True,0.6146275997161865
16,23,s,-,-,True,0.48757505416870117
16,23,r,-,-,True,1.4255707263946533
16,23,n,-,-,True,0.47216176986694336
16,23,x,-,-,True,0.5600833892822266
16,23,r,m,-,False,0.5802958011627197
16,23,h,-,-,True,0.5753095149993896
16,23,z,-,-,True,0.47546958923339844
16,23,r,m,-,False,0.5689778327941895
16,23,x,-,-,True,0.8200571537017822
16,23,c,-,-,True,0.5783736705780029
16,23,k,-,-,True,0.5467524528503418
16,23,k,-,m,False,0.4702110290527344
16,23,c,m,-,False,0.7952501773834229
16,23,p,-,m,False,0.9746510982513428
16,23,k,m,-,False,0.6081502437591553
17,23,g,-,-,True,1.4305353164672852
17,23,y,-,-,True,0.46616196632385254
17,23,d,-,-,True,0.49570226669311523
17,23,p,-,-,True,0.571580171585083
17,23,y,m,-,False,0.5091383457183838
17,23,p,-,-,True,0.4923403263092041
17,23,r,-,-,True,0.48716259002685547
17,23,g,-,-,True,0.5004124641418457
17,23,p,m,m,True,0.9834673404693604
17,23,r,m,-,False,0.5205299854278564
17,23,r,-,-,True,0.9358761310577393
17,23,f,-,-,True,0.5079751014709473
17,23,h,-,-,True,0.6035070419311523
17,23,r,m,m,True,1.0293285846710205
17,23,q,-,-,True,0.45732975006103516
17,23,h,m,-,False,0.9660778045654297
17,23,c,-,-,True,0.9960076808929443
17,23,n,-,-,True,1.150334119796753
17,23,h,m,-,False,0.6499373912811279
17,23,k,-,-,True,1.0895869731903076
17,23,p,-,-,True,0.45094728469848633
17,23,h,m,-,False,0.4457893371582031
17,23,k,m,-,False,1.01474928855896
17,23,r,-,m,False,0.6302447319030762
18,23,q,-,-,True,1.1146869659423828
18,23,z,-,-,True,0.4812443256378174
18,23,q,-,-,True,0.6637208461761475
18,23,g,-,-,True,0.7261419296264648
18,23,z,m,-,False,0.4322829246520996
18,23,d,-,-,True,0.7297670841217041
18,23,g,m,-,False,0.9922871589660645
18,23,z,m,-,False,0.49898409843444824
18,23,d,m,-,False,1.0092833042144775
18,23,l,-,-,True,0.5219171047210693
18,23,w,-,-,True,0.5947291851043701
18,23,v,-,-,True,0.522059440612793
18,23,n,-,-,True,0.6350994110107422
18,23,r,-,-,True,0.48787951469421387
18,23,n,-,-,True,0.4965682029724121
18,23,n,m,m,True,0.4734930992126465
18,23,r,m,-,False,0.9812994003295898
18,23,n,m,m,True,0.7448821067810059
18,23,s,-,-,True,0.499406099319458
18,23,l,-,-,True,0.6586289405822754
18,23,f,-,-,True,0.5547401905059814
18,23,s,m,-,False,0.9271390438079834
18,23,w,-,-,True,0.6211261749267578
18,23,w,-,m,False,0.5960118770599365
19,23,d,-,-,True,1.0660300254821777
19,23,h,-,-,True,0.9740161895751953
19,23,g,-,-,True,0.9335715770721436
19,23,x,-,-,True,0.9844655990600586
19,23,h,m,-,False,0.48597192764282227
19,23,n,-,-,True,0.5026555061340332
19,23,j,-,-,True,0.7296841144561768
19,23,z,-,-,True,1.0558772087097168
19,23,n,m,-,False,0.6367146968841553
19,23,w,-,-,True,0.46845436096191406
19,23,w,-,m,False,0.4880697727203369
19,23,g,-,-,True,0.5837817192077637
19,23,w,m,-,False,0.6376922130584717
19,23,w,m,m,True,0.6986169815063477
19,23,n,-,-,True,0.5790431499481201
19,23,y,-,-,True,0.5643770694732666
19,23,p,-,-,True,0.607957124710083
19,23,j,-,-,True,0.6221864223480225
19,23,y,m,-,False,0.683236837387085
19,23,p,m,-,False,0.6235604286193848
19,23,d,-,-,True,0.517340898513794
19,23,c,-,-,True,0.5572521686553955
19,23,p,m,-,False,1.5295326709747314
19,23,d,m,-,False,0.6825087070465088
20,23,k,-,-,True,0.9055263996124268
20,23,p,-,-,True,0.4715576171875
20,23,d,-,-,True,0.622016429901123
20,23,k,m,-,False,0.4902207851409912
20,23,p,m,m,True,0.6341967582702637
20,23,d,m,-,False,0.7298235893249512
20,23,s,-,-,True,0.49349355697631836
20,23,p,m,-,False,0.5028040409088135
20,23,q,-,-,True,0.4841759204864502
20,23,j,-,-,True,0.669734001159668
20,23,d,-,-,True,0.9539322853088379
20,23,q,m,-,False,0.44205474853515625
20,23,p,-,m,False,0.6191480159759521
20,23,d,m,-,False,0.4604654312133789
20,23,n,-,-,True,0.5383408069610596
20,23,h,-,-,True,0.5942118167877197
20,23,n,-,-,True,0.5943191051483154
20,23,j,-,-,True,0.5071332454681396
20,23,h,m,-,False,0.47873783111572266
20,23,p,-,-,True,0.605799674987793
20,23,f,-,-,True,0.5438642501831055
20,23,w,-,-,True,0.5418479442596436
20,23,p,m,m,True,0.9615411758422852
20,23,t,-,-,True,0.5690317153930664
21,23,j,-,-,True,0.5340700149536133
21,23,x,-,-,True,0.7262108325958252
21,23,y,-,-,True,1.479205846786499
21,23,w,-,-,True,0.5757570266723633
21,23,d,-,-,True,0.581855297088623
21,23,y,m,-,False,1.1109120845794678
21,23,v,-,-,True,0.5321390628814697
21,23,s,-,-,True,0.49779486656188965
21,23,t,-,-,True,0.47887635231018066
21,23,v,m,-,False,1.0173511505126953
21,23,s,m,-,False,0.5755722522735596
21,23,b,-,-,True,0.6011807918548584
21,23,v,m,-,False,0.799816370010376
21,23,s,m,-,False,0.48163414001464844
21,23,h,-,-,True,0.7183473110198975
21,23,k,-,-,True,0.7172508239746094
21,23,s,m,-,False,0.5664591789245605
21,23,j,-,-,True,0.5491788387298584
21,23,j,-,m,False,0.7261345386505127
21,23,b,-,-,True,0.5800440311431885
21,23,s,-,-,True,0.989194393157959
21,23,z,-,-,True,0.6452090740203857
21,23,b,m,-,False,1.0179884433746338
21,23,s,m,-,False,0.5439391136169434
22,23,z,-,-,True,0.865121603012085
22,23,r,-,-,True,0.43453240394592285
22,23,j,-,-,True,0.48487186431884766
22,23,x,-,-,True,0.5486690998077393
22,23,t,-,-,True,0.47563767433166504
22,23,q,-,-,True,0.9909467697143555
22,23,v,-,-,True,0.49698567390441895
22,23,r,-,-,True,0.9141318798065186
22,23,q,m,-,False,0.4976613521575928
22,23,x,-,-,True,0.6463534832000732
22,23,r,m,m,True,0.8962862491607666
22,23,t,-,-,True,0.599719762802124
22,23,x,m,-,False,0.4698169231414795
22,23,v,-,-,True,1.4725892543792725
22,23,t,m,-,False,0.9986839294433594
22,23,z,-,-,True,1.4829750061035156
22,23,z,-,-,True,0.44566798210144043
22,23,n,-,-,True,0.53603196144104
22,23,z,m,m,True,0.5135581493377686
22,23,p,-,-,True,0.522099494934082
22,23,n,m,-,False,0.5649552345275879
22,23,j,-,-,True,0.49916577339172363
22,23,p,m,-,False,0.4963068962097168
22,23,n,m,-,False,0.5027167797088623
23,23,c,-,-,True,0.567490816116333
23,23,j,-,-,True,0.9852936267852783
23,23,h,-,-,True,0.4749183654785156
23,23,v,-,-,True,0.5548100471496582
23,23,j,m,-,False,0.44154787063598633
23,23,y,-,-,True,1.003246784210205
23,23,d,-,-,True,0.49392032623291016
23,23,w,-,-,True,0.5038290023803711
23,23,t,-,-,True,0.5314435958862305
23,23,y,-,-,True,0.4821133613586426
23,23,k,-,-,True,1.303499460220337
23,23,v,-,-,True,0.7919838428497314
23,23,n,-,-,True,0.46944546699523926
23,23,t,-,-,True,0.537738561630249
23,23,v,m,-,False,0.5066328048706055
23,23,n,m,-,False,0.45176053047180176
23,23,t,m,-,False,0.570608377456665
23,23,v,m,-,False,0.5139305591583252
23,23,n,m,-,False,0.6222066879272461
23,23,t,m,-,False,0.5125422477722168
23,23,r,-,-,True,0.9391114711761475
23,23,b,-,-,True,0.5053856372833252
23,23,d,-,-,True,0.8861701488494873
23,23,r,m,-,False,0.4986073970794678
24,23,v,-,-,True,1.2215633392333984
24,23,g,-,-,True,0.49660682678222656
24,23,h,-,-,True,0.5094130039215088
24,23,c,-,-,True,0.7409842014312744
24,23,g,m,-,False,0.49414730072021484
24,23,h,m,-,False,1.0135457515716553
24,23,c,m,-,False,0.9729032516479492
24,23,v,-,-,True,1.4708449840545654
24,23,w,-,-,True,1.0549521446228027
24,23,y,-,-,True,0.4888627529144287
24,23,r,-,-,True,0.48208141326904297
24,23,w,m,-,False,0.44549036026000977
24,23,y,m,-,False,0.7263884544372559
24,23,q,-,-,True,1.140172004699707
24,23,z,-,-,True,0.7021658420562744
24,23,h,-,-,True,0.950507402420044
24,23,f,-,-,True,0.5080857276916504
24,23,z,m,-,False,0.5985198020935059
24,23,h,m,-,False,0.49653053283691406
24,23,x,-,-,True,0.5628750324249268
24,23,v,-,-,True,0.5087294578552246
24,23,h,m,-,False,0.6186692714691162
24,23,k,-,-,True,0.576676607131958
24,23,p,-,-,True,0.5087037086486816
25,23,y,-,-,True,1.058293104171753
25,23,l,-,-,True,0.458019495010376
25,23,l,-,-,True,0.8214795589447021
25,23,q,-,-,True,1.0182688236236572
25,23,l,m,m,True,0.6490664482116699
25,23,x,-,-,True,0.4569394588470459
25,23,s,-,-,True,0.966224193572998
25,23,j,-,-,True,0.47124171257019043
25,23,x,m,-,False,0.5067260265350342
25,23,s,m,-,False,0.47563743591308594
25,23,j,m,-,False,0.48301124572753906
25,23,d,-,-,True,0.7805969715118408
25,23,k,-,-,True,0.4440615177154541
25,23,q,-,-,True,0.9579360485076904
25,23,s,-,-,True,0.49002814292907715
25,23,d,-,-,True,0.5036237239837646
25,23,z,-,-,True,0.4719388484954834
25,23,s,m,-,False,0.4151947498321533
25,23,h,-,-,True,0.46279215812683105
25,23,z,m,-,False,0.5751132965087891
25,23,p,-,-,True,1.4508981704711914
25,23,h,m,-,False,0.5979185104370117
25,23,z,m,-,False,0.49040865898132324
25,23,y,-,-,True,0.6273362636566162
26,23,j,-,-,True,1.0644681453704834
26,23,t,-,-,True,0.5407588481903076
26,23,f,-,-,True,0.9903895854949951
26,23,j,m,-,False,0.5029690265655518
26,23,t,m,-,False,0.6359353065490723
26,23,f,m,-,False,0.723686695098877
26,23,p,-,-,True,0.5674734115600586
26,23,t,m,m,True,0.5769548416137695
26,23,y,-,-,True,0.47165918350219727
26,23,f,-,-,True,0.5821628570556641
26,23,x,-,-,True,1.0011532306671143
26,23,c,-,-,True,0.4816017150878906
26,23,k,-,-,True,0.5764892101287842
26,23,q,-,-,True,0.47482848167419434
26,23,j,-,-,True,0.4855203628540039
26,23,r,-,-,True,0.9921889305114746
26,23,q,m,-,False,0.6433594226837158
26,23,g,-,-,True,0.49524974822998047
26,23,f,-,m,False,0.5083730220794678
26,23,q,m,-,False,0.48955726623535156
26,23,g,m,-,False,0.525810956954956
26,23,f,m,m,True,0.7125000953674316
26,23,h,-,-,True,0.4865283966064453
26,23,k,-,-,True,0.5328912734985352
27,23,w,-,-,True,1.9668805599212646
27,23,q,-,-,True,0.42633891105651855
27,23,s,-,-,True,0.5167956352233887
27,23,w,m,-,False,0.540600061416626
27,23,t,-,-,True,0.4636728763580322
27,23,s,m,m,True,1.6517817974090576
27,23,w,m,-,False,0.624549150466919
27,23,z,-,-,True,1.1853415966033936
27,23,g,-,-,True,0.6138730049133301
27,23,j,-,-,True,0.5406155586242676
27,23,h,-,-,True,0.46376752853393555
27,23,g,m,-,False,0.7118055820465088
27,23,y,-,-,True,0.4766838550567627
27,23,h,m,-,False,0.521277904510498
27,23,c,-,-,True,0.48568224906921387
27,23,y,m,-,False,0.4120676517486572
27,23,q,-,-,True,0.7183835506439209
27,23,d,-,-,True,0.47444796562194824
27,23,r,-,-,True,0.6142308712005615
