block,trial,target,response,correct,rt
2,x,-,-,True,0.5678665637969971
2,p,m,-,False,0.6217701435089111
2,q,-,-,True,0.5422594547271729
2,c,-,-,True,0.5594122409820557
2,l,-,-,True,0.728053092956543
2,w,-,-,True,0.5980157852172852
2,q,-,-,True,0.5584073066711426
2,c,-,-,True,0.6546592712402344
2,q,m,-,False,0.6087677478790283
2,l,-,-,True,0.6839809417724609
3,f,-,-,True,1.4553091526031494
3,k,-,-,True,0.7039129734039307
3,r,-,-,True,1.1220123767852783
3,q,-,-,True,0.46664857864379883
3,g,-,-,True,0.6578054428100586
3,x,-,-,True,0.47307634353637695
3,c,-,-,True,0.43489575386047363
3,x,m,-,False,0.5064175128936768
3,c,m,m,True,0.5583915710449219
3,j,-,-,True,0.4761922359466553
3,c,m,-,False,0.9721837043762207
3,j,m,-,False,0.5725297927856445
3,r,-,-,True,1.0022974014282227
3,v,-,-,True,0.5143582820892334
3,b,-,-,True,0.47414350509643555
3,v,m,-,False,0.5317471027374268
3,b,m,-,False,0.5271728038787842
3,y,-,-,True,0.774315357208252
3,g,-,-,True,0.48192596435546875
3,y,m,-,False,1.497757911682129
3,r,-,-,True,0.5999255180358887
3,y,m,-,False,0.7329216003417969
3,c,-,-,True,0.5006542205810547
3,n,-,-,True,0.4842991828918457
4,c,-,-,True,1.1151702404022217
4,p,-,-,True,0.4958679676055908
4,c,m,-,False,0.9976279735565186
4,s,-,-,True,1.0524649620056152
4,y,-,-,True,0.5266783237457275
4,k,-,-,True,0.5892331600189209
4,g,-,-,True,0.596644401550293
4,k,m,-,False,0.46813106536865234
4,g,m,m,True,0.5283796787261963
4,k,m,-,False,0.6017050743103027
4,k,-,m,False,0.5380370616912842
4,y,-,-,True,0.49175596237182617
4,k,m,-,False,0.5867218971252441
4,y,m,m,True,0.6982300281524658
4,b,-,-,True,0.7620658874511719
4,q,-,-,True,0.6261565685272217
4,w,-,-,True,0.5040440559387207
4,n,-,-,True,0.493760347366333
4,x,-,-,True,0.5000636577606201
4,r,-,-,True,0.6427059173583984
4,x,m,-,False,1.0892810821533203
4,h,-,-,True,0.5404977798461914
4,t,-,-,True,0.5458798408508301
4,h,m,-,False,0.4708518981933594
5,w,-,-,True,1.9474694728851318
5,z,-,-,True,0.809603214263916
5,w,m,-,False,0.5093832015991211
5,z,m,m,True,0.5612430572509766
5,j,-,-,True,0.4865226745605469
5,g,-,-,True,0.4863123893737793
5,w,-,-,True,0.479128360748291
5,s,-,-,True,1.0310046672821045
5,h,-,-,True,0.48482823371887207
5,s,m,-,False,0.49099206924438477
5,n,-,-,True,1.0000665187835693
5,b,-,-,True,0.48717689514160156
5,c,-,-,True,0.589045524597168
5,q,-,-,True,0.5608830451965332
5,c,m,-,False,0.4599125385284424
5,l,-,-,True,0.8184678554534912
5,f,-,-,True,0.5196802616119385
5,g,-,m,False,0.745612382888794
5,f,m,-,False,0.7552323341369629
5,k,-,-,True,0.507225513458252
5,f,m,-,False,1.0178134441375732
5,k,m,-,False,0.5454022884368896
5,f,m,-,False,0.5155677795410156
5,n,-,-,True,0.5211846828460693
6,j,-,-,True,0.7078638076782227
6,b,-,-,True,0.421553373336792
6,j,m,-,False,0.49877357482910156
6,r,-,-,True,0.5900681018829346
6,t,-,-,True,0.9157402515411377
6,y,-,-,True,0.5523393154144287
6,n,-,-,True,0.589623212814331
6,y,m,-,False,0.6425962448120117
6,n,m,-,False,0.5087273120880127
6,s,-,-,True,0.46736860275268555
6,s,-,m,False,0.7455723285675049
6,h,-,-,True,0.6613309383392334
6,s,m,-,False,0.537522554397583
6,b,-,-,True,0.9420201778411865
6,s,m,-,False,0.4809911251068115
6,t,-,-,True,0.5143022537231445
6,s,m,m,True,0.5174028873443604
6,c,-,-,True,0.587742805480957
6,r,-,-,True,0.7687788009643555
6,g,-,-,True,0.8232758045196533
6,g,-,m,False,0.7857570648193359
6,s,-,-,True,0.9850623607635498
6,g,m,-,False,0.623997688293457
6,s,m,m,True,0.6213152408599854
7,y,-,-,True,1.6320557594299316
7,q,-,-,True,0.7760167121887207
7,g,-,-,True,0.58193039894104
7,r,-,-,True,0.5899441242218018
7,g,m,-,False,1.3960704803466797
7,s,-,-,True,0.5235452651977539
7,k,-,-,True,0.7374424934387207
7,s,m,-,False,0.9106082916259766
7,k,m,m,True,1.4297819137573242
7,c,-,-,True,0.6442055702209473
7,k,m,-,False,0.5913240909576416
7,t,-,-,True,0.5365011692047119
7,b,-,-,True,0.6062002182006836
7,f,-,-,True,1.0300068855285645
7,w,-,-,True,0.6173686981201172
7,y,-,-,True,0.4885728359222412
7,w,m,-,False,0.9651575088500977
7,s,-,m,False,0.5690102577209473
7,w,m,-,False,0.6588833332061768
7,s,m,m,True,0.5296580791473389
7,c,-,-,True,0.6385781764984131
7,s,m,m,True,0.5568201541900635
7,q,-,-,True,0.5822093486785889
7,x,-,-,True,0.6182215213775635
8,w,-,-,True,0.9101591110229492
8,k,-,-,True,0.5986738204956055
8,t,-,-,True,0.46079468727111816
8,n,-,-,True,0.5737814903259277
8,c,-,-,True,0.5099010467529297
8,f,-,-,True,0.4355051517486572
8,b,-,-,True,0.495136022567749
8,p,-,-,True,0.955836296081543
8,r,-,-,True,0.5238549709320068
8,w,-,-,True,0.4352283477783203
8,q,-,-,True,0.4848155975341797
8,t,-,m,False,0.7551248073577881
8,q,m,-,False,0.4759988784790039
8,t,m,-,False,0.49027109146118164
8,q,m,m,True,0.5011606216430664
8,t,m,m,True,0.5223796367645264
8,q,m,m,True,0.6103096008300781
8,t,m,m,True,0.5396673679351807
8,q,m,m,True,0.5966587066650391
8,t,m,m,True,0.5500051975250244
8,r,-,-,True,0.581063985824585
8,p,-,-,True,0.46915364265441895
8,g,-,-,True,0.9395215511322021
8,f,-,m,False,0.6335594654083252
9,g,-,-,True,1.5873894691467285
9,z,-,-,True,0.4144856929779053
9,k,-,-,True,0.5990147590637207
9,l,-,-,True,0.5639290809631348
9,f,-,-,True,0.917443037033081
9,l,m,-,False,0.4222414493560791
9,n,-,-,True,0.9653613567352295
9,r,-,-,True,0.5825283527374268
9,n,m,m,True,0.9144439697265625
9,g,-,-,True,0.4744560718536377
9,g,-,m,False,0.5784871578216553
9,g,m,-,False,0.49268674850463867
9,c,-,-,True,0.4818761348724365
9,z,-,-,True,0.48964691162109375
9,r,-,-,True,0.4621460437774658
9,z,m,-,False,0.48171281814575195
9,h,-,-,True,0.4338088035583496
9,z,m,m,True,0.7129693031311035
9,f,-,-,True,0.5685153007507324
9,z,m,m,True,0.5080859661102295
9,f,m,-,False,0.4749722480773926
9,z,m,m,True,0.476102352142334
9,d,-,-,True,0.9429836273193359
9,k,-,-,True,0.9640212059020996
10,b,-,-,True,1.8110733032226562
10,d,-,-,True,0.5454802513122559
10,b,m,-,False,0.41268181800842285
10,b,-,m,False,0.47835206985473633
10,d,-,-,True,0.6042442321777344
10,g,-,-,True,1.504492998123169
10,b,-,-,True,0.6184589862823486
10,g,m,-,False,0.5165724754333496
10,b,m,-,False,0.552919864654541
10,g,m,-,False,0.5507791042327881
10,w,-,-,True,0.4711744785308838
10,g,m,-,False,0.5290579795837402
10,p,-,-,True,0.41271543502807617
10,b,-,-,True,0.715747594833374
10,n,-,-,True,0.569692850112915
10,v,-,-,True,0.5703003406524658
10,d,-,-,True,0.5870161056518555
10,v,m,-,False,0.9077601432800293
10,b,-,-,True,0.5999360084533691
10,v,m,-,False,0.4715242385864258
10,y,-,-,True,1.4689404964447021
10,n,-,-,True,0.5025234222412109
10,y,m,-,False,0.9465718269348145
10,t,-,-,True,0.9688377380371094
11,q,-,-,True,0.6792075634002686
11,s,-,-,True,0.6724176406860352
11,q,m,-,False,0.44683289527893066
11,s,m,-,False,0.4807112216949463
11,n,-,-,True,0.4736332893371582
11,v,-,-,True,0.5725476741790771
11,n,m,-,False,1.0387117862701416
11,v,m,-,False,0.8246688842773438
11,n,m,-,False,0.49480128288269043
11,r,-,-,True,0.4717063903808594
11,b,-,-,True,0.49440956115722656
11,h,-,-,True,0.4723498821258545
11,y,-,-,True,0.47436046600341797
11,h,m,-,False,0.5092027187347412
11,b,-,-,True,0.5754938125610352
11,l,-,-,True,0.5791959762573242
11,b,m,-,False,0.4907560348510742
11,w,-,-,True,0.9532501697540283
11,z,-,-,True,0.45296597480773926
11,r,-,-,True,0.7761561870574951
11,z,m,-,False,0.4821739196777344
11,p,-,-,True,0.5482616424560547
11,f,-,-,True,0.5258910655975342
11,c,-,-,True,0.6035110950469971
12,v,-,-,True,1.3074266910552979
12,y,-,-,True,0.5701143741607666
12,s,-,-,True,0.491274356842041
12,d,-,-,True,0.5683310031890869
12,n,-,-,True,0.505415678024292
12,d,m,-,False,0.5867877006530762
12,g,-,-,True,0.5922725200653076
12,v,-,-,True,0.5215024948120117
12,g,m,-,False,0.729900598526001
12,v,m,m,True,0.616037130355835
12,j,-,-,True,0.5389163494110107
12,v,m,-,False,0.6015851497650146
12,h,-,-,True,0.5932331085205078
12,c,-,-,True,0.6050543785095215
12,j,-,-,True,0.7420976161956787
12,v,-,-,True,1.0273926258087158
12,q,-,-,True,0.5146017074584961
12,v,m,m,True,0.525235652923584
12,q,m,-,False,0.4970409870147705
12,b,-,-,True,0.4974849224090576
12,q,m,-,False,0.5271129608154297
12,s,-,-,True,0.43555378913879395
12,q,m,-,False,0.5220940113067627
12,h,-,-,True,0.5222563743591309
13,l,-,-,True,0.8473305702209473
13,z,-,-,True,0.5836458206176758
13,l,m,-,False,0.5327966213226318
13,z,m,-,False,0.44823479652404785
13,x,-,-,True,0.4528937339782715
13,c,-,-,True,0.44771790504455566
13,x,m,-,False,0.44688963890075684
13,z,-,m,False,0.6759998798370361
13,x,m,-,False,0.4893834590911865
13,v,-,-,True,0.9988665580749512
13,z,-,-,True,0.4850454330444336
13,v,m,-,False,0.5169272422790527
13,z,m,m,True,0.45287275314331055
13,q,-,-,True,0.5427193641662598
13,z,m,m,True,0.49545979499816895
13,s,-,-,True,0.6374201774597168
13,x,-,-,True,0.5667502880096436
13,d,-,-,True,0.5954663753509521
13,g,-,-,True,1.3638997077941895
13,k,-,-,True,0.555645227432251
13,r,-,-,True,0.4828183650970459
13,b,-,-,True,1.4371886253356934
13,r,m,-,False,0.7021288871765137
13,j,-,-,True,0.46199989318847656
14,r,-,-,True,0.930931568145752
14,h,-,-,True,0.5269637107849121
14,r,m,-,False,0.4723329544067383
14,h,m,-,False,0.4183478355407715
14,c,-,-,True,0.4618346691131592
14,h,m,-,False,0.41976475715637207
14,p,-,-,True,0.5475494861602783
14,h,m,m,True,0.46881699562072754
14,w,-,-,True,0.5352218151092529
14,c,-,-,True,0.4459843635559082
14,w,m,-,False,0.6325864791870117
14,t,-,-,True,0.7097492218017578
14,w,m,-,False,0.7140440940856934
14,c,-,-,True,0.4528813362121582
14,j,-,-,True,0.6529769897460938
14,c,m,-,False,0.9792835712432861
14,q,-,-,True,0.5579690933227539
14,f,-,-,True,0.5818426609039307
14,w,-,-,True,0.9852352142333984
14,r,-,-,True,0.4518430233001709
14,w,m,-,False,0.4769582748413086
14,y,-,-,True,0.5789306163787842
14,d,-,-,True,0.4667787551879883
14,s,-,-,True,0.5673680305480957
15,d,-,-,True,1.0766520500183105
15,r,-,-,True,0.48042774200439453
15,d,m,-,False,0.4574697017669678
15,n,-,-,True,0.48070549964904785
15,b,-,-,True,0.4986996650695801
15,n,m,-,False,0.7210619449615479
15,b,m,-,False,0.4754600524902344
15,b,-,m,False,0.46019554138183594
15,n,-,-,True,0.7910785675048828
15,v,-,-,True,1.0308854579925537
15,n,m,-,False,0.4829535484313965
15,r,-,-,True,0.45209312438964844
15,k,-,-,True,0.49147486686706543
15,d,-,-,True,0.5081629753112793
15,d,-,m,False,0.5985214710235596
15,l,-,-,True,0.770313024520874
15,c,-,-,True,0.48787593841552734
15,l,m,-,False,0.475994348526001
15,b,-,-,True,1.0237951278686523
15,s,-,-,True,0.7061960697174072
15,r,-,-,True,0.6346688270568848
15,s,m,-,False,0.5267932415008545
15,r,m,-,False,0.6238911151885986
15,s,m,-,False,0.5858509540557861
16,x,-,-,True,0.9374978542327881
16,c,-,-,True,0.49601316452026367
16,q,-,-,True,0.45287537574768066
16,c,m,-,False,0.4969654083251953
16,j,-,-,True,0.6090381145477295
16,n,-,-,True,0.49465322494506836
16,j,m,-,False,0.5667359828948975
16,n,m,m,True,0.5097813606262207
16,q,-,-,True,0.6160130500793457
16,b,-,-,True,0.55078125
16,d,-,-,True,0.47975683212280273
16,p,-,-,True,0.6200354099273682
16,q,-,-,True,0.6470942497253418
16,c,-,-,True,0.5024545192718506
16,w,-,-,True,0.5733704566955566
16,t,-,-,True,0.6332354545593262
16,w,m,-,False,0.5047276020050049
16,t,m,-,False,0.5114092826843262
16,b,-,-,True,0.5349588394165039
16,j,-,-,True,0.4986145496368408
16,b,m,-,False,0.5008554458618164
16,j,m,-,False,0.6084918975830078
16,w,-,-,True,0.6986608505249023
16,j,m,-,False,0.63588547706604
17,l,-,-,True,1.1699485778808594
17,y,-,-,True,0.5885105133056641
17,k,-,-,True,0.5913996696472168
17,y,m,-,False,0.5054917335510254
17,k,m,-,False,0.5748188495635986
17,y,m,m,True,0.7511789798736572
17,z,-,-,True,0.5124261379241943
17,y,m,-,False,0.46870923042297363
17,j,-,-,True,0.4742012023925781
17,j,-,-,True,0.5184085369110107
17,j,m,m,True,1.0142416954040527
17,w,-,-,True,0.500499963760376
17,y,-,-,True,0.6465814113616943
17,f,-,-,True,0.5200238227844238
17,z,-,-,True,0.5341155529022217
17,g,-,-,True,0.5197532176971436
17,z,m,-,False,0.5318267345428467
17,j,-,-,True,0.4737105369567871
17,z,m,-,False,0.6145460605621338
17,j,m,-,False,0.4985189437866211
17,f,-,-,True,0.5656273365020752
17,y,-,-,True,0.6174185276031494
17,y,-,m,False,0.5182149410247803
17,j,-,-,True,0.5620830059051514
18,q,-,-,True,0.8345069885253906
18,w,-,-,True,0.5769293308258057
18,q,m,-,False,0.6420576572418213
18,p,-,-,True,0.4246029853820801
18,z,-,-,True,0.5505847930908203
18,p,m,-,False,0.9648246765136719
18,z,m,-,False,0.7370009422302246
18,p,m,m,True,0.5939123630523682
18,g,-,-,True,0.4475550651550293
18,c,-,-,True,0.5468299388885498
18,q,-,-,True,0.597938060760498
18,c,m,-,False,0.5853776931762695
18,j,-,-,True,0.5452444553375244
18,x,-,-,True,0.494732141494751
18,d,-,-,True,0.49048519134521484
18,n,-,-,True,0.47829198837280273
18,w,-,-,True,0.8112285137176514
18,n,m,-,False,0.9476261138916016
18,h,-,-,True,0.4947655200958252
18,n,m,-,False,0.9787642955780029
18,h,m,-,False,0.6102519035339355
18,h,-,m,False,1.1400222778320312
18,g,-,-,True,0.5038461685180664
18,f,-,-,True,0.5042898654937744
19,y,-,-,True,1.0485548973083496
19,h,-,-,True,0.5328764915466309
19,z,-,-,True,0.7797110080718994
19,f,-,-,True,0.546440601348877
19,q,-,-,True,0.5075719356536865
19,p,-,-,True,0.5606639385223389
19,h,-,-,True,1.0607690811157227
19,r,-,-,True,0.49006032943725586
19,r,-,m,False,0.5504848957061768
19,r,m,-,False,0.5629105567932129
19,r,m,m,True,0.8203761577606201
19,r,m,m,True,0.5526947975158691
19,x,-,-,True,0.8314297199249268
19,r,m,-,False,0.6690194606781006
19,c,-,-,True,0.6471104621887207
19,v,-,-,True,1.5192666053771973
19,c,m,-,False,1.5267682075500488
19,l,-,-,True,0.566842794418335
19,h,-,-,True,0.7552683353424072
19,l,m,-,False,0.7996156215667725
19,h,m,-,False,0.5822782516479492
19,d,-,-,True,0.5673925876617432
19,r,-,-,True,0.743701696395874
19,d,m,-,False,0.5606873035430908
20,t,-,-,True,0.8647077083587646
20,w,-,-,True,0.4784834384918213
20,d,-,-,True,0.5727856159210205
20,j,-,-,True,0.748558521270752
20,r,-,-,True,0.5552542209625244
20,t,-,-,True,0.57625412940979
20,r,m,-,False,0.9682521820068359
20,t,m,m,True,0.5575222969055176
20,v,-,-,True,0.45848774909973145
20,h,-,-,True,0.7422406673431396
20,v,m,-,False,0.9800646305084229
20,g,-,-,True,0.6055316925048828
20,v,m,m,True,1.8239507675170898
20,d,-,-,True,0.5683636665344238
20,v,m,-,False,0.526118278503418
20,q,-,-,True,0.609452486038208
20,f,-,-,True,0.5231702327728271
20,q,m,-,False,0.5117354393005371
20,w,-,-,True,0.5448930263519287
20,q,m,-,False,0.5265941619873047
20,w,m,m,True,1.0698509216308594
20,n,-,-,True,0.6295127868652344
20,c,-,-,True,0.9847085475921631
20,c,-,m,False,0.9969360828399658
21,d,-,-,True,1.1938955783843994
21,w,-,-,True,0.45023059844970703
21,d,-,-,True,0.4885571002960205
21,c,-,-,True,0.9948430061340332
21,h,-,-,True,0.4247136116027832
21,c,m,-,False,0.8394632339477539
21,r,-,-,True,0.9699180126190186
21,n,-,-,True,0.5603861808776855
21,r,m,-,False,1.4691359996795654
21,c,-,-,True,0.5319094657897949
21,r,m,-,False,0.42835569381713867
21,x,-,-,True,0.5572836399078369
21,q,-,-,True,0.5432722568511963
21,x,m,-,False,0.6260271072387695
21,q,m,-,False,0.5017671585083008
21,k,-,-,True,0.4685549736022949
21,f,-,-,True,0.47452783584594727
21,k,m,-,False,0.5951690673828125
21,n,-,-,True,0.5647673606872559
21,c,-,-,True,0.5754435062408447
21,n,m,-,False,0.4977998733520508
21,c,m,-,False,0.7964599132537842
21,s,-,-,True,0.5844764709472656
21,b,-,-,True,0.5351800918579102
22,z,-,-,True,1.0852243900299072
22,j,-,-,True,0.4554171562194824
22,b,-,-,True,0.4899637699127197
22,j,m,-,False,0.535391092300415
22,b,m,-,False,0.4466514587402344
22,w,-,-,True,0.552513599395752
22,b,m,m,True,0.48140454292297363
22,h,-,-,True,0.5904855728149414
22,w,-,-,True,0.552668571472168
22,h,m,-,False,0.5453567504882812
22,b,-,m,False,1.4697065353393555
22,t,-,-,True,0.5617222785949707
22,d,-,-,True,0.9641239643096924
22,t,m,-,False,0.5968053340911865
22,p,-,-,True,0.49983859062194824
22,j,-,-,True,0.4665842056274414
22,p,m,-,False,0.5750701427459717
22,j,m,m,True,0.46917104721069336
22,f,-,-,True,0.5766348838806152
22,j,m,-,False,0.9841330051422119
22,g,-,-,True,0.6541914939880371
22,r,-,-,True,0.450225830078125
22,w,-,-,True,0.9756298065185547
22,w,-,m,False,0.5340576171875
23,n,-,-,True,1.4149303436279297
23,k,-,-,True,0.4538114070892334
23,n,m,-,False,0.6417429447174072
23,r,-,-,True,0.47078871726989746
23,s,-,-,True,0.5614125728607178
23,d,-,-,True,0.8021934032440186
23,s,m,-,False,0.4552922248840332
23,v,-,-,True,0.5447156429290771
23,y,-,-,True,0.4671139717102051
23,v,m,-,False,0.45757150650024414
23,y,m,-,False,0.5785257816314697
23,k,-,-,True,0.48731350898742676
23,n,-,-,True,0.5595958232879639
23,k,m,-,False,0.4721963405609131
23,l,-,-,True,0.563345193862915
23,k,m,m,True,0.5696144104003906
23,n,-,-,True,0.9177124500274658
23,c,-,-,True,0.48842883110046387
23,j,-,-,True,0.487323522567749
23,c,m,-,False,0.500636100769043
23,j,m,-,False,0.7614262104034424
23,k,-,m,False,0.5052633285522461
23,s,-,-,True,0.49196457862854004
23,g,-,-,True,0.5333061218261719
24,p,-,-,True,1.0667262077331543
24,h,-,-,True,0.46994924545288086
24,p,m,-,False,0.5679163932800293
24,h,m,m,True,0.8227627277374268
24,c,-,-,True,0.5651936531066895
24,t,-,-,True,0.9626672267913818
24,c,m,-,False,0.6075825691223145
24,t,m,-,False,0.5731654167175293
24,y,-,-,True,0.44214463233947754
24,t,m,m,True,0.5549807548522949
24,b,-,-,True,0.5046205520629883
24,y,-,-,True,0.7025575637817383
24,c,-,-,True,0.9407501220703125
24,y,m,-,False,0.5534415245056152
24,c,m,-,False,0.7167484760284424
24,r,-,-,True,0.6749870777130127
24,t,-,-,True,0.438352108001709
24,g,-,-,True,0.6892285346984863
24,t,m,m,True,0.5867023468017578
24,h,-,m,False,0.6350712776184082
24,f,-,-,True,0.6735913753509521
24,g,-,-,True,0.7182607650756836
24,x,-,-,True,0.5919930934906006
24,k,-,-,True,0.6576330661773682
25,x,-,-,True,0.46273279190063477
25,r,-,-,True,0.6530036926269531
25,c,-,-,True,0.6398453712463379
25,l,-,-,True,0.7804856300354004
25,c,m,-,False,0.9938936233520508
25,l,m,-,False,0.5634331703186035
25,r,-,-,True,0.8940322399139404
25,j,-,-,True,0.41465115547180176
25,g,-,-,True,0.47028088569641113
25,j,m,-,False,0.45990562438964844
25,g,m,-,False,0.5596463680267334
25,j,m,m,True,0.5766270160675049
25,n,-,-,True,0.6191134452819824
25,n,-,-,True,1.5585756301879883
25,n,m,m,True,0.9530320167541504
25,t,-,-,True,0.5000839233398438
25,n,m,-,False,0.5818507671356201
25,f,-,-,True,0.5517642498016357
25,x,-,-,True,0.5669026374816895
25,z,-,-,True,0.567408561706543
25,w,-,-,True,0.9969098567962646
25,k,-,-,True,0.7665982246398926
25,s,-,-,True,0.5787508487701416
25,k,m,-,False,0.525754451751709
26,j,-,-,True,1.005054235458374
26,f,-,-,True,0.4809696674346924
26,v,-,-,True,0.5568130016326904
26,k,-,-,True,0.5361776351928711
26,p,-,-,True,0.479154109954834
26,p,-,m,False,0.607614278793335
26,s,-,-,True,0.48671412467956543
26,p,m,-,False,0.5697531700134277
26,w,-,-,True,0.7966842651367188
26,p,m,m,True,0.665320873260498
26,n,-,-,True,0.49092531204223633
26,l,-,-,True,0.5905172824859619
26,p,-,m,False,0.6418426036834717
26,l,m,-,False,0.6630775928497314
26,l,-,m,False,0.735419511795044
26,w,-,-,True,0.7678525447845459
26,l,m,-,False,0.5202064514160156
26,w,m,-,False,0.901362419128418
26,l,m,-,False,0.5704672336578369
26,t,-,-,True,0.6715168952941895
26,f,-,-,True,0.9644961357116699
26,t,m,-,False,0.49182605743408203
26,f,m,-,False,0.741602897644043
26,c,-,-,True,0.5897023677825928
27,l,-,-,True,1.1139264106750488
27,j,-,-,True,0.5733222961425781
27,b,-,-,True,0.5205855369567871
27,r,-,-,True,0.5305576324462891
27,q,-,-,True,0.5696253776550293
27,r,m,-,False,0.7028443813323975
27,q,m,m,True,0.5910899639129639
27,r,m,-,False,0.5077860355377197
27,r,-,m,False,0.6775004863739014
27,j,-,-,True,0.5257327556610107
27,c,-,-,True,1.0278916358947754
27,c,-,m,False,0.5505499839782715
27,d,-,-,True,0.6039810180664062
27,q,-,-,True,1.5339994430541992
27,d,m,-,False,0.6521143913269043
27,s,-,-,True,0.6076467037200928
27,d,m,-,False,0.6270110607147217
27,t,-,-,True,0.5424871444702148
27,d,m,-,False,0.8238472938537598
27,n,-,-,True,0.5996263027191162
27,y,-,-,True,0.5371856689453125
27,g,-,-,True,0.6990790367126465
27,y,m,-,False,0.6136424541473389
27,g,m,-,False,0.6068971157073975
28,h,-,-,True,1.2060301303863525
28,f,-,-,True,0.49885082244873047
28,h,m,-,False,0.9308130741119385
28,t,-,-,True,0.5040626525878906
28,h,m,-,False,0.520087718963623
28,c,-,-,True,0.875770092010498
28,h,m,-,False,0.6061301231384277
28,c,m,-,False,0.49837565422058105
28,p,-,-,True,0.5961208343505859
28,d,-,-,True,0.599449634552002
28,s,-,-,True,0.5148429870605469
28,d,m,-,False,0.5494668483734131
28,z,-,-,True,0.7989828586578369
28,d,m,-,False,0.5899450778961182
28,z,m,-,False,1.0769402980804443
28,f,-,-,True,0.5331103801727295
28,q,-,-,True,0.5351715087890625
28,q,-,m,False,0.5550374984741211
28,w,-,-,True,1.086153507232666
28,x,-,-,True,0.5709004402160645
28,w,m,-,False,0.5410604476928711
28,k,-,-,True,0.5995652675628662
28,b,-,-,True,0.6275515556335449
28,f,-,-,True,1.040123462677002
29,b,-,-,True,0.9228591918945312
29,g,-,-,True,0.643291711807251
29,w,-,-,True,0.47376394271850586
29,g,m,-,False,0.692094087600708
29,w,m,-,False,0.5934727191925049
29,d,-,-,True,0.47512054443359375
29,r,-,-,True,0.4445650577545166
29,n,-,-,True,0.6447670459747314
29,g,-,-,True,0.9906620979309082
29,n,m,-,False,0.460860013961792
29,g,m,m,True,0.48487210273742676
29,j,-,-,True,0.5732898712158203
29,z,-,-,True,0.49920654296875
29,j,m,-,False,0.9284572601318359
29,t,-,-,True,1.4658002853393555
29,l,-,-,True,1.0824394226074219
29,t,m,-,False,0.5220520496368408
29,t,-,m,False,0.5017406940460205
29,y,-,-,True,0.6175785064697266
29,v,-,-,True,0.5171937942504883
29,b,-,-,True,0.5303452014923096
29,v,m,-,False,0.6990025043487549
29,b,m,m,True,0.4905261993408203
29,d,-,-,True,0.4850583076477051
30,j,-,-,True,0.8461577892303467
30,b,-,-,True,0.5364828109741211
30,k,-,-,True,0.4603590965270996
30,b,m,-,False,0.4873368740081787
30,g,-,-,True,0.4582674503326416
30,b,m,m,True,0.47179508209228516
30,g,m,-,False,0.4583470821380615
30,b,m,-,False,0.6456215381622314
30,c,-,-,True,0.6336805820465088
30,b,m,-,False,0.4717140197753906
30,n,-,-,True,0.5658876895904541
30,g,-,-,True,0.4501955509185791
30,g,-,m,False,0.5646910667419434
30,b,-,m,False,0.472003698348999
30,k,-,-,True,0.5988368988037109
30,b,m,-,False,0.4519073963165283
30,k,m,-,False,0.5899434089660645
30,v,-,-,True,0.49743080139160156
30,y,-,-,True,0.49921512603759766
